Transcript	Gene	log2fc	pvalue	FDR
XM_078042965.1;XM_078042970.1	Prpsap2	NA	NA	NA
XM_078029459.1;XM_078029456.1	Togaram2	NA	NA	NA
XM_078018955.1;XM_078018956.1	Fbxo30	-2.3227964669801846	4.563606471783329e-77	5.294400210845929e-76
XM_078017910.1	LOC144365611	NA	NA	NA
XM_005320633.4	Rspo4	NA	NA	NA
XM_005336818.5	Gcn1	-2.246411854691127	1.1841437799396426e-29	4.586601382885776e-29
XR_013424311.1	LOC144365632	NA	NA	NA
XM_078019476.1	LOC144366111	-1.4333934156931343	5.97632127341671e-30	2.3389581694951296e-29
XM_005332646.5;XM_078041457.1	Tepsin	NA	NA	NA
XM_078042100.1	Papss2	-0.6936997017223276	4.5854869426409195e-05	7.472944754386604e-05
XM_078049895.1;XM_021734461.3	Slc12a6	NA	NA	NA
XR_013425563.1	LOC144366480	NA	NA	NA
XR_013435618.1	LOC144375564	3.4336549275601325	4.3516369020373466e-46	2.561328301938632e-45
XR_013431115.1	LOC144370980	NA	NA	NA
XR_013440291.1;XR_013440290.1	LOC144378535	NA	NA	NA
XM_040292471.2	Corin	NA	NA	NA
XM_078041813.1	LOC144375960	NA	NA	NA
XM_078028701.1	LOC144369287	NA	NA	NA
XM_005332055.5	Fem1a	NA	NA	NA
XM_078045679.1;XM_078045686.1	Rasgrp2	NA	NA	NA
XM_040289104.2	LOC120890888	NA	NA	NA
XR_013436293.1	LOC144376158	NA	NA	NA
XM_078020729.1	LOC120892248	NA	NA	NA
XR_013423017.1	LOC144364906	NA	NA	NA
XM_005322541.5	Tcf23	NA	NA	NA
XM_078041666.1	Unk	NA	NA	NA
XR_013440392.1	LOC144378574	NA	NA	NA
XR_005726590.2	LOC120884250	NA	NA	NA
XR_013437431.1	LOC120889533	NA	NA	NA
XM_005332745.3	LOC101963157	NA	NA	NA
XM_005323193.5	Lipt2	NA	NA	NA
XM_021725412.3	Rhbdf1	1.4536489630072185	0.0025078410506978325	0.003642946771614364
XM_078020296.1;XM_013364628.4	Lst1	NA	NA	NA
XM_005340069.4;XM_078031174.1	Nrg1	NA	NA	NA
XM_078045146.1;XM_078045200.1;XM_078045142.1;XM_078045157.1;XM_078045175.1;XM_078045151.1;XM_078045176.1;XM_078045173.1;XM_078045148.1	Ppip5k2	NA	NA	NA
XM_078041297.1;XM_013358797.3	LOC106144900	NA	NA	NA
XR_013439222.1	LOC120886265	NA	NA	NA
XR_013440349.1;XR_013440348.1	LOC144378558	NA	NA	NA
XR_013424338.1	LOC144365645	NA	NA	NA
XR_013430701.1	Hif3a	NA	NA	NA
XM_078024675.1	LOC101965450	NA	NA	NA
XM_021733821.3	Adgre3	NA	NA	NA
XR_013436238.1	LOC144376133	NA	NA	NA
XR_013430350.1;XR_013430349.1	LOC120886476	NA	NA	NA
XM_078044986.1	LOC101978080	NA	NA	NA
XM_078027863.1	LOC144368760	NA	NA	NA
XM_005338640.5;XM_040280321.2;XM_021735509.3	Porcn	NA	NA	NA
XR_005737951.2	LOC120893033	NA	NA	NA
XM_013359150.3	Col6a3	NA	NA	NA
XM_021735307.3;XM_021735310.3	Tacc1	NA	NA	NA
XM_078024880.1	Glyr1	-1.6802410811671882	1.4819371821974278e-75	1.6677343626246148e-74
XM_078017211.1	LOC110596984	NA	NA	NA
XR_013427565.1	Rap1gap	NA	NA	NA
XM_005330788.5	Dlc1	NA	NA	NA
XR_013427038.1	LOC144367546	NA	NA	NA
XR_005727268.2	LOC120884875	NA	NA	NA
XM_078016449.1;XM_078016448.1;XM_078016452.1;XM_078016454.1	Arhgap39	NA	NA	NA
XM_005321489.5;XM_040269126.2	Gas2l2	NA	NA	NA
XR_013423898.1	LOC144365448	NA	NA	NA
XM_078032800.1;XM_040280171.2	Banp	NA	NA	NA
XR_002483229.3	LOC110597465	NA	NA	NA
XR_013426849.1	LOC110598935	NA	NA	NA
XM_078053142.1	Kcnmb4	NA	NA	NA
XM_005337251.3	Prss55	NA	NA	NA
XR_013434646.1;XM_078038893.1	Gucd1	-2.7990780380265106	5.946415396167852e-129	1.730507666986475e-127
XM_078045134.1;XM_040273201.2	Slco6a1	NA	NA	NA
XM_005325828.5	Anxa11	NA	NA	NA
XM_078033073.1	LOC144371010	NA	NA	NA
XM_013362776.4;XM_078044317.1;XM_021733079.3;XM_021733080.3;XM_021733081.3;XM_021733082.3;XM_021733077.3;XM_040270453.2;XM_040270454.2	Senp7	NA	NA	NA
XR_005734519.2	LOC120890332	NA	NA	NA
XM_005317169.5	Eaf1	NA	NA	NA
XR_002484288.3	LOC110598449	NA	NA	NA
XM_005317162.4	Pdhb	-1.2969021361181121	6.57603709245316e-30	2.5711577688417224e-29
XR_013431132.1;XR_013431130.1;XR_013431133.1;XR_013431131.1	LOC144370991	NA	NA	NA
XM_005322670.5	Egln3	NA	NA	NA
XM_078019438.1;XM_078019435.1;XM_078019434.1;XM_078019436.1;XM_078019433.1;XM_005337427.3	Rfpl4b	NA	NA	NA
XM_005333990.5	LOC101961932	-1.3657386720849443	4.9576916879583895e-05	8.067492065742198e-05
XR_013424327.1	LOC144365635	NA	NA	NA
XR_013435333.1	LOC144375453	NA	NA	NA
XM_078028402.1	LOC144369212	NA	NA	NA
XM_005335802.5	Hint1	NA	NA	NA
XM_078032629.1	Chst4	NA	NA	NA
XM_078027779.1	LOC120884791	NA	NA	NA
XM_005335978.5;XM_005335977.5	Rpl38	-1.7705358492786667	2.704784098938729e-29	1.0346530899154863e-28
XM_078048411.1	Prrx2	NA	NA	NA
XR_002483783.3;XR_013427059.1	LOC110597993	NA	NA	NA
XM_021721712.3;XM_021721719.3;XM_013364459.4;XM_040294221.2	Uggt1	-1.2775582645096948	2.0859188462007326e-06	3.6551477784642963e-06
XM_078035026.1	Klhl15	-1.3723130317657457	3.0788985986945736e-47	1.8651855976668387e-46
XM_078018973.1;XM_078018974.1;XM_078018975.1;XM_078018976.1	Plagl1	NA	NA	NA
XM_021730773.3	LOC110598808	NA	NA	NA
XM_078032915.1	Atp2c2	NA	NA	NA
XM_005322680.4;XM_013357454.4	Ppp2r3c	NA	NA	NA
XR_013430948.1	LOC144370883	NA	NA	NA
XM_078020114.1	Brpf3	-0.07135722906835935	0.9397771571835947	0.9581525846078364
XM_078038440.1;XM_040289669.2;XM_013361599.4	Stab1	NA	NA	NA
XM_078028476.1	Dusp2	NA	NA	NA
XM_078024095.1	Mapk3	NA	NA	NA
XR_013430258.1	LOC144370305	NA	NA	NA
XM_005318524.5	Prim2	NA	NA	NA
XM_078039983.1	Macc1	NA	NA	NA
XM_078033394.1	Tmem43	NA	NA	NA
XR_013438757.1	LOC144377727	NA	NA	NA
XR_013423661.1	LOC144365346	NA	NA	NA
XR_013437897.1	LOC144377189	NA	NA	NA
XM_078032168.1	Chst8	NA	NA	NA
XR_013431751.1;XR_013431748.1;XR_013431745.1	LOC110597944	NA	NA	NA
XM_078030323.1	Lpin2	-0.13942553932896812	0.20688544077266405	0.24561004668576147
XR_013434576.1	LOC144375145	NA	NA	NA
XM_078032412.1	Csnk2a2	-1.3311072249319966	0.001212332156132731	0.0018022288416276184
XM_078023526.1	Ucma	NA	NA	NA
XM_078017171.1	Npbwr1	NA	NA	NA
XM_078026238.1	Ttc39a	NA	NA	NA
XM_078020766.1	LOC144366526	NA	NA	NA
XR_013434896.1	LOC144375276	1.704752858099826	0.002997368135430644	0.004329451702889185
XM_078047661.1	LOC144377287	NA	NA	NA
XR_013439126.1;XM_078050508.1	Fam161b	NA	NA	NA
XM_005329079.4	Kbtbd3	NA	NA	NA
XM_005330560.4	Resp18	NA	NA	NA
XR_013437666.1	LOC144377064	NA	NA	NA
XM_078048876.1	Mcc	-0.05644501580415999	0.6175184255819695	0.6685842678199884
XR_013436103.1	LOC144376061	NA	NA	NA
XM_078034612.1	Spin4	NA	NA	NA
XM_040282458.2	Rps18	NA	NA	NA
XM_078022766.1;XM_078022770.1	Rcor3	-1.9519196448678249	2.067376587646796e-22	6.554418150073026e-22
XM_078019576.1	LOC144366135	NA	NA	NA
XM_078051955.1	Ptgis	NA	NA	NA
XR_005736677.2	LOC120892031	NA	NA	NA
XM_005337338.5	C1qbp	-0.8297922120515693	8.491811547270558e-05	0.00013619306510094054
XR_013436382.1	LOC144376187	NA	NA	NA
XM_040283023.2;XM_078019662.1;XM_040283026.2;XM_040283030.2;XM_040283035.2;XM_078019665.1;XM_078019663.1;XM_078019664.1;XM_078019666.1;XM_078019661.1	Snap91	NA	NA	NA
XM_078035539.1	LOC144372130	NA	NA	NA
XR_013440053.1	LOC144378400	NA	NA	NA
XM_078015416.1;XM_078015421.1;XM_078015414.1;XM_078015430.1;XM_078015431.1;XM_078015419.1;XM_078015437.1;XM_078015420.1;XM_078015426.1;XM_078015429.1;XM_078015424.1;XM_078015428.1;XM_078015425.1;XM_078015415.1;XM_078015418.1;XM_078015412.1;XM_078015456.1;XM_078015444.1;XM_078015422.1;XM_078015413.1	Cacna1c	NA	NA	NA
XR_257943.5	Sarnp	-0.3556359239611075	0.009185488397425562	0.012710152549926069
XM_078024419.1;XM_005337814.4	Ndufb10	-1.14042145384944	8.458870461246501e-13	1.95551383100061e-12
XR_013436023.1	LOC144376028	NA	NA	NA
XM_078035337.1	LOC144371979	NA	NA	NA
XM_078051943.1	Rnf114	-1.6000310546552368	1.277261161994473e-17	3.483413184935687e-17
XR_013437586.1	LOC144377036	NA	NA	NA
XM_078015768.1	Fbxl3	-1.5561100159270274	4.248266306383898e-25	1.4663961153483076e-24
XR_013429403.1	LOC144369612	NA	NA	NA
XM_005319362.4	LOC101955349	NA	NA	NA
XM_005325162.5;XM_078034213.1	Zic3	NA	NA	NA
XM_013360951.4;XM_021730141.3	Cdon	NA	NA	NA
XR_013423591.1	LOC120892708	NA	NA	NA
XR_013430065.1	LOC144370124	NA	NA	NA
XM_040277870.2;XM_040277869.2;XM_040277868.2	Pam16	NA	NA	NA
XM_005340079.5	Ghitm	-2.229675612231763	7.673854475784304e-31	3.0950354679346156e-30
XR_013422950.1;XR_013422948.1;XR_013422949.1;XR_013422952.1;XR_013422953.1;XR_013422954.1	LOC144364855	NA	NA	NA
XM_078030638.1	LOC144370050	NA	NA	NA
XR_013436584.1	LOC144376289	NA	NA	NA
XM_005324219.4	Yipf5	0.8899250434587659	4.940949211065716e-07	8.948955480379573e-07
XM_078050245.1;XM_078050244.1	Nubpl	NA	NA	NA
XM_078021879.1	Dnajb14	-1.7248226564907572	1.0641394372926202e-15	2.7282192612670653e-15
XM_013364080.4	Pomgnt2	NA	NA	NA
XR_001229980.4	LOC106145112	NA	NA	NA
XM_078018371.1;XM_078018373.1	Hdac4	NA	NA	NA
XM_005330915.5	Npy2r	NA	NA	NA
XM_078016518.1	Iqank1	NA	NA	NA
XM_078038853.1	C2H22orf15	NA	NA	NA
XR_013425152.1	LOC144366202	NA	NA	NA
XM_005327441.3	Eif3m	NA	NA	NA
XM_021724524.3	Nptxr	NA	NA	NA
XM_078027436.1;XM_078027437.1	Muc1	NA	NA	NA
XR_013423284.1	LOC144365020	NA	NA	NA
XM_005335348.5	Rgs1	NA	NA	NA
XM_021730534.3;XM_013361167.4;XM_005331362.5;XM_005331361.4;XM_078027420.1	Msto1	NA	NA	NA
XR_005727916.2	LOC120885349	NA	NA	NA
XM_005331769.4;XM_005331770.4;XM_005331768.4	Nox1	NA	NA	NA
XR_013437191.1	LOC144376726	NA	NA	NA
XM_005330477.4;XM_021729946.3	Rnf25	NA	NA	NA
XM_040277857.2;XM_005329509.4	Dstyk	NA	NA	NA
XR_013438995.1	LOC144377822	NA	NA	NA
XM_005328877.4	Med21	-2.5346671119722037	1.1857789909260522e-57	9.1182838720027e-57
XR_013427816.1	LOC120890779	-1.9613047508010786	1.6310549980757101e-15	4.153315682599992e-15
XM_013357363.4;XM_078029567.1	Dnajc27	NA	NA	NA
XM_078018618.1;XM_005335181.3	LOC101965573	NA	NA	NA
XR_013435707.1	LOC120883931	NA	NA	NA
XM_005341588.5	Leng9	NA	NA	NA
XM_021730094.3	LOC101966915	NA	NA	NA
XM_078030091.1	Haus1	NA	NA	NA
XM_005336410.4	Paf1	-1.4704393177833461	2.712824061578004e-20	8.064662972076684e-20
XR_013426786.1	LOC144367423	NA	NA	NA
XM_078018215.1	Dis3l2	NA	NA	NA
XM_021724652.3	Mfsd2b	NA	NA	NA
XM_021733531.3	Arhgef25	NA	NA	NA
XM_005336836.5;XM_040289443.2	Rita1	NA	NA	NA
XR_013423900.1;XR_013423899.1	LOC144365449	NA	NA	NA
XM_078023979.1	Gusb	NA	NA	NA
XM_005326754.5	Myod1	NA	NA	NA
XR_013426522.1	LOC144367208	NA	NA	NA
XR_013427560.1	LOC120890656	NA	NA	NA
XM_005323411.5	Tceal4	NA	NA	NA
XM_078030907.1;XM_078030906.1	Polr3d	NA	NA	NA
XM_005331671.2	LOC101972972	NA	NA	NA
XM_078020271.1	Vwa7	NA	NA	NA
XR_013438953.1	LOC144377798	NA	NA	NA
XR_013430483.1	LOC144370569	NA	NA	NA
XM_005339395.2	LOC101972171	NA	NA	NA
XM_078019477.1	LOC101973070	NA	NA	NA
XR_013434538.1	LOC144375105	NA	NA	NA
XM_078016569.1	Znf696	NA	NA	NA
XR_013437462.1	LOC101958017	NA	NA	NA
XM_005327799.4	Omg	NA	NA	NA
XM_078040995.1;XM_078040997.1;XM_078040996.1	Brca1	NA	NA	NA
XR_013423586.1	LOC144365283	NA	NA	NA
XM_078032914.1	LOC120887931	NA	NA	NA
XR_013429224.1	LOC144369447	NA	NA	NA
XM_078033759.1	LOC144371444	NA	NA	NA
XM_040277625.2;XM_005319829.5	F5	NA	NA	NA
XM_005335712.5	Tmt1b	-1.4425592384081194	3.2715460817401136e-18	9.05589874629996e-18
XM_040290264.2	Lrrc25	NA	NA	NA
XM_005330795.2	Cnot7	NA	NA	NA
XM_005318856.3	LOC101970793	NA	NA	NA
XM_078019360.1	Dse	NA	NA	NA
XM_078033289.1	Lingo3	NA	NA	NA
XM_005323428.3	Esx1	NA	NA	NA
XR_013431101.1;XR_013431102.1	LOC144370955	1.0156118768078888	3.997745721255622e-07	7.266924655742789e-07
XM_078019225.1;XM_078019223.1	LOC144366049	NA	NA	NA
XM_040268309.2	Uts2r	NA	NA	NA
XM_013362094.4	LOC101965950	0.035328542286904095	0.8634958874171891	0.8970057969634568
XM_078041214.1	LOC144364746	NA	NA	NA
XR_013432011.1	LOC144371951	NA	NA	NA
XM_013365515.4	Sh2d1b	NA	NA	NA
XM_040273398.2	Dclre1a	0.4149491470658266	0.08844191760831055	0.1105776976733886
XM_078051197.1;XM_013356285.4	Agbl1	NA	NA	NA
XR_013438729.1	LOC144377711	NA	NA	NA
XR_013427872.1;XR_013427871.1;XM_078026611.1	Spata1	NA	NA	NA
XR_013431990.1	LOC144371923	NA	NA	NA
XM_078022953.1	Drc8	NA	NA	NA
XR_013428836.1	LOC144369313	NA	NA	NA
XM_021727467.3	Tcta	-0.13293307118099418	0.3827834729715187	0.432747243709907
XR_013427016.1	LOC101974378	NA	NA	NA
XR_013440117.1	LOC120887200	NA	NA	NA
XM_021734542.3;XM_021734543.3;XM_040292292.2	Fam47e	NA	NA	NA
XR_013429751.1	LOC144369905	NA	NA	NA
XM_005328207.4	Cd79b	NA	NA	NA
XR_013431592.1	LOC144371640	NA	NA	NA
XM_078047904.1	LOC144377322	NA	NA	NA
XM_005318409.5	St3gal2	-3.322415340386497	3.6504705664986786e-35	1.6310411055296514e-34
XM_078025279.1	Disp3	NA	NA	NA
XM_078037907.1	Mef2b	NA	NA	NA
XR_013434279.1	LOC144375017	0.730500494122279	0.0022093381704596246	0.0032272770382540386
XR_002484707.3	LOC110598812	NA	NA	NA
XM_078018195.1	Gpr55	NA	NA	NA
XM_005338044.4	Pkia	NA	NA	NA
XM_005328294.4	Pafah1b2	NA	NA	NA
XR_013432014.1	LOC144371953	NA	NA	NA
XR_005727527.2	LOC120885043	NA	NA	NA
XM_005316325.5	Uqcrb	0.4384144110998634	0.008891353203979265	0.012317332199011847
XR_013438232.1	LOC144377334	NA	NA	NA
XM_078051245.1	Ttc23	NA	NA	NA
XM_005341570.4	Syt5	NA	NA	NA
XM_078038730.1	Dgcr6l	-0.45348996935568764	0.000650892062121229	0.0009857701228118765
XR_013439104.1;XR_013439103.1;XM_021720898.3;XM_078050417.1;XM_078050418.1	Tmem253	NA	NA	NA
XM_005332916.4	Ltf	NA	NA	NA
XM_005338440.4;XM_021735336.3;XM_013364315.3;XM_078027931.1;XM_005338441.4;XM_021735337.3;XM_013364316.4	Immt	-1.693635358531123	3.345044145074027e-15	8.416178685293014e-15
XM_013366083.4	LOC101973984	NA	NA	NA
XM_005335853.4	Dusp10	-1.265548865522932	7.0339670115391466e-74	7.65079181101258e-73
XM_005340634.4;XM_013365343.4	Flna	NA	NA	NA
XR_013426395.1	LOC144367125	NA	NA	NA
XR_013430489.1	LOC144370574	NA	NA	NA
XM_078028443.1;XM_078028444.1	LOC144369240	NA	NA	NA
XM_005319771.5	Astn1	NA	NA	NA
XM_005319365.4	Rnf113a	NA	NA	NA
XM_078016282.1	Ubac2	NA	NA	NA
XM_005339759.4	Gpr173	NA	NA	NA
XM_078021009.1;XM_078021010.1	Evc2	NA	NA	NA
XM_005329233.5	Ing2	-0.5018620034474358	0.005419112635470608	0.007652721744298112
XM_040291726.2	Crppa	NA	NA	NA
XR_013427154.1	LOC120887442	NA	NA	NA
XM_005326627.5	Cntnap2	NA	NA	NA
XM_078029653.1;XM_078029654.1;XM_078029655.1	Greb1	NA	NA	NA
XM_005338630.5	Mphosph8	NA	NA	NA
XM_005318661.5	Klhdc3	-1.749747222151125	1.0142568608321673e-13	2.421603736659082e-13
XM_040269343.2;XM_078042799.1	LOC101956874	NA	NA	NA
XM_078031992.1	LOC101954488	NA	NA	NA
XM_013365691.4;XM_005341315.5;XM_040287471.2;XM_040287470.2	Itga10	NA	NA	NA
XR_013426334.1	LOC144367100	NA	NA	NA
XR_013431232.1	LOC144371072	NA	NA	NA
XM_078041139.1	LOC144375691	NA	NA	NA
XR_013426039.1	LOC110597047	NA	NA	NA
XM_005324799.5	Kctd12	NA	NA	NA
XM_078025644.1	Trim63	NA	NA	NA
XR_013436281.1;XR_013436282.1	Tekt1	NA	NA	NA
XR_005734100.2	LOC120889894	NA	NA	NA
XR_013437663.1	LOC144377062	NA	NA	NA
XM_005328345.5	Trappc4	-1.3700927809330952	6.643601652428753e-06	1.1361617566952358e-05
XR_257777.5	LOC101964185	1.3398586904182768	6.154326634665082e-218	5.321500131081987e-216
XM_005316175.5	Fam91a1	-1.8582763129996354	2.8598014210283975e-24	9.633394977393585e-24
XM_005324265.4	Pcdhb2	NA	NA	NA
XM_005339378.5	Kcnj10	NA	NA	NA
XM_005329847.5;XM_005329848.5	Rprd1b	NA	NA	NA
XM_021727669.3	Zbp1	NA	NA	NA
XR_013436295.1	LOC144376159	NA	NA	NA
XM_078029803.1	LOC144369582	NA	NA	NA
XR_013430908.1	LOC144370870	NA	NA	NA
XM_005328141.5	Map3k14	NA	NA	NA
XM_005326292.5	Grhpr	-1.179673707774821	4.602091303690122e-74	5.023845175209045e-73
XM_005336637.4	Dbp	-0.595879167818945	0.004021676485584774	0.005735911911741236
XM_005319990.5	Ociad2	NA	NA	NA
XM_078027936.1	Reep1	NA	NA	NA
XR_013424574.1	LOC144365841	NA	NA	NA
XR_013427092.1	LOC144367570	NA	NA	NA
XM_078053331.1	Nabp2	-0.10816838889849271	0.9012761621314047	0.9282294938009729
XM_078049860.1	Cdin1	NA	NA	NA
XM_078052473.1	Arsa	NA	NA	NA
XM_005327574.4;XM_005327575.4	Elf2	-1.3164579119562247	5.062532380105657e-23	1.6352210877852697e-22
XM_013361064.4	Vps8	NA	NA	NA
XR_013434433.1	LOC120891423	NA	NA	NA
XR_013438190.1;XR_005734029.2;XR_013438191.1;XR_013438192.1	Invs	NA	NA	NA
XM_021727300.3;XM_078049495.1;XM_078049496.1;XM_078049497.1;XM_078049494.1	Herc1	NA	NA	NA
XM_005331810.5	Pon3	-0.45153741704614425	0.007543172034403857	0.010520002863947548
XR_013434902.1	LOC144375281	NA	NA	NA
XR_013434815.1	LOC144375236	NA	NA	NA
XR_013423657.1	LOC144365343	NA	NA	NA
XM_005323968.4	Atp6ap2	NA	NA	NA
XM_005331667.2	LOC101971519	NA	NA	NA
XM_013365840.4;XM_005341619.5;XM_021721034.3;XM_021721035.3	Rassf7	NA	NA	NA
XM_021721170.3	Dmp1	NA	NA	NA
XR_013428876.1	LOC144369348	NA	NA	NA
XM_078041793.1;XM_040268529.2;XM_040268530.2;XM_021728435.3	LOC101960680	NA	NA	NA
XM_078030925.1	Gfra2	NA	NA	NA
XM_013362123.4	Ifit2	NA	NA	NA
XM_078025870.1	Cacna1a	NA	NA	NA
XM_078050226.1	Snx6	0.6219889657560496	6.925285272856499e-06	1.18349216116113e-05
XM_078027292.1	LOC144368433	NA	NA	NA
XM_078032555.1;XM_078032556.1;XM_078032558.1;XM_078032554.1;XM_078032559.1;XM_078032557.1	LOC144370891	NA	NA	NA
XM_078028099.1	LOC144369031	NA	NA	NA
XM_005341924.5;XM_021721187.3	Zscan23	NA	NA	NA
XM_040283465.2	Armcx4	NA	NA	NA
XM_078033752.1	LOC144371434	NA	NA	NA
XM_040276568.2;XM_021733052.3	Alg12	-2.6149980962050243	2.5804955996987548e-30	1.0202294938414255e-29
XM_005330595.5	Tmem147	NA	NA	NA
XR_013438474.1	LOC144377473	NA	NA	NA
XM_078033774.1	LOC144371465	NA	NA	NA
XM_078041158.1	LOC144375717	NA	NA	NA
XR_005734979.2	LOC120890641	NA	NA	NA
XR_013431960.1;XR_013431962.1	LOC144371861	NA	NA	NA
XM_005338942.4	Pbx2	NA	NA	NA
XM_078015865.1	Sgtb	NA	NA	NA
XM_005316767.4	Arih1	-3.2301157007395305	1.0180431931143545e-190	6.952193828432629e-189
XR_005736272.2	LOC120891759	NA	NA	NA
XM_078044991.1	LOC110597746	NA	NA	NA
XM_078024704.1	LOC144367622	NA	NA	NA
XR_013430709.1	LOC144370767	NA	NA	NA
XR_013430219.1	LOC144370283	NA	NA	NA
XR_013425849.1	LOC144366742	NA	NA	NA
XR_013438837.1;XM_078049845.1	Srp14	-2.1113013259264446	1.4468228753661622e-101	2.5275238574165556e-100
XM_005332053.5	Mydgf	NA	NA	NA
XM_078044937.1	Or51d1	NA	NA	NA
XM_078033693.1	LOC144371304	NA	NA	NA
XR_005732053.2;XR_002483917.3	LOC110598110	NA	NA	NA
XM_005331508.2;XM_078045899.1	Fads3	NA	NA	NA
XM_005325252.4	Zswim1	NA	NA	NA
XR_013429211.1	LOC144369446	NA	NA	NA
XR_013434641.1	LOC144375162	NA	NA	NA
XM_078024522.1	Znf200	0.9479398463921244	2.3991903525466e-07	4.427432649663379e-07
XM_040284408.2	Cstpp1	NA	NA	NA
XR_013427173.1	LOC144367632	NA	NA	NA
XM_078037264.1	Samd1	NA	NA	NA
XM_078021378.1	Prr27	NA	NA	NA
XR_013435426.1;XR_013435428.1	LOC144375468	NA	NA	NA
XM_078052127.1	Ogfr	-1.1616724787421404	2.9573305895391224e-05	4.8717319566434636e-05
XM_005325263.5	LOC101974474	NA	NA	NA
XM_005324412.3	Alx1	NA	NA	NA
XM_005331534.4	Prpf19	-1.2054284659527734	2.6655698165974327e-10	5.594112733662396e-10
XM_013365711.4	LOC101956634	NA	NA	NA
XR_013434507.1;XR_013434506.1	LOC110599120	NA	NA	NA
XM_005320311.5	Asb13	-1.0675597286974887	6.435052106287864e-20	1.8864119820847274e-19
XM_078045596.1	Rela	0.1324750851611597	0.6248892332845767	0.6748017695280618
XM_040268016.2	Chrnd	NA	NA	NA
XM_078032906.1	Abcc11	NA	NA	NA
XM_078044166.1	Cd80	NA	NA	NA
XR_013427821.1	LOC144368072	NA	NA	NA
XM_005319125.5	Nfe2l3	NA	NA	NA
XM_078020426.1	Zscan12	NA	NA	NA
XM_078041342.1	Fn3krp	NA	NA	NA
XM_005330728.4	St14	NA	NA	NA
XM_005317499.4;XM_013362891.4;XM_078025394.1;XM_078025396.1;XM_078025395.1;XM_078025393.1	Fbxo42	0.1102664948133362	0.4916365246590235	0.5444558545910627
XR_013439111.1	LOC144377877	NA	NA	NA
XR_013428224.1	LOC144368469	NA	NA	NA
XM_021724332.3;XM_021724333.3;XM_021724335.3;XM_005322118.5;XM_021724334.3;XM_005322119.5;XM_021724336.3	Tia1	0.3237066071903834	2.9063477729501927e-07	5.333851562542124e-07
XM_078047732.1	Lingo2	NA	NA	NA
XR_013426254.1	LOC144367045	NA	NA	NA
XR_013436296.1	LOC144376160	NA	NA	NA
XM_078046246.1	Apip	-3.037597752357908	8.434136786658732e-166	4.223745418285471e-164
XM_040269930.2	Zic4	NA	NA	NA
XM_078018580.1	LOC101954673	NA	NA	NA
XM_078042453.1	LOC144376105	NA	NA	NA
XM_013358796.4	LOC101970248	NA	NA	NA
XR_013439916.1	LOC144378221	NA	NA	NA
XM_013359648.4	Ssr1	-2.0908836804198736	3.900760421439327e-95	6.201486707047522e-94
XR_005728201.2	LOC120885531	NA	NA	NA
XM_005327992.3	Cer1	NA	NA	NA
XM_078031675.1	Kcna7	NA	NA	NA
XM_078039629.1	Sgsm1	NA	NA	NA
XM_021735009.3	LOC101959868	NA	NA	NA
XM_078048298.1	Fpgs	-0.7977353828584086	5.536952586510498e-15	1.3821107608986433e-14
XM_005315812.5	Rnd3	-0.39849840276604265	0.0002811354821839757	0.00043633359508899844
XM_021725493.3;XM_078024093.1	Tbx6	-1.7870065841204585	1.4943867806842397e-13	3.5468078035236727e-13
XM_078031024.1;XM_078031025.1;XM_005329230.5	Trappc11	NA	NA	NA
XM_078052314.1;XM_078052311.1;XM_078052312.1	Ppp6r2	-1.9984346593448261	6.885661662065198e-12	1.539984509050272e-11
XM_078020082.1	Rnf8	-1.954348713098944	4.569602330661191e-50	2.9607574346208545e-49
XR_013428012.1	LOC144368236	NA	NA	NA
XM_078016736.1	LOC144365423	NA	NA	NA
XM_005315908.4	Inhbb	NA	NA	NA
XM_021725480.3;XM_040277074.2	Sh2b1	NA	NA	NA
XR_013426286.1	LOC101969575	NA	NA	NA
XM_005332914.4	Ccr2	NA	NA	NA
XM_078033284.1	LOC144371082	2.0172478558495364	3.3786921871758637e-07	6.169629504355319e-07
XM_078049063.1	LOC144377668	NA	NA	NA
XM_078041743.1	Cd300lb	NA	NA	NA
XR_002483385.2;XR_002483384.2	Fam78b	NA	NA	NA
XR_013427634.1	LOC144367969	NA	NA	NA
XM_005336762.5	Nsun3	NA	NA	NA
XR_013438556.1	LOC144377565	NA	NA	NA
XM_040279468.2	Zfp82	NA	NA	NA
XR_013430745.1	LOC144370790	NA	NA	NA
NM_001282248.1	LOC101965594	NA	NA	NA
XM_040270452.2	Rpl24	-0.7959722575667251	5.9316087813925514e-09	1.1704482998449692e-08
XM_005331026.3	C3H3orf70	NA	NA	NA
XR_013423346.1	LOC120888442	NA	NA	NA
XM_005327283.5	Hbegf	-0.961566227657003	4.513528397121458e-16	1.173947150075802e-15
XM_005335988.5	Kcnj2	NA	NA	NA
XM_040287164.2	C3H21orf58	NA	NA	NA
XR_005737698.2;XR_013423806.1	LOC120892893	NA	NA	NA
XR_005727577.2;XR_013429171.1;XR_013429172.1;XR_005727576.2;XM_078029545.1	LOC120885071	NA	NA	NA
XM_005319648.4	Isl1	NA	NA	NA
XM_005339717.5;XM_078023709.1;XM_078023708.1	Aimp2	-1.1611445540683212	2.4967865259859943e-07	4.5976524062855317e-07
XM_005324120.4	Insl6	NA	NA	NA
XR_013440029.1	LOC144378340	NA	NA	NA
