Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_078023523.1;XM_078023525.1	LOC144367396	168.75445829126497	-3.1667620381172004	0.36630586054758285	-8.645130693195231	5.3743748109010496e-18	5.983470622803168e-16
XM_040277214.2	Arl6ip1	289.62322538794746	2.1457886829016073	0.24841242142134018	8.638008802555275	5.720121155931746e-18	6.273350784147234e-16
XM_078033912.1	Isy1	492.68064936229047	2.9668680226556923	0.34441843323066157	8.614138316658392	7.046957618370526e-18	7.614859497027445e-16
XR_013435034.1	LOC144375344	382.37281451927174	-4.834943819272049	0.5613907676458693	-8.612439138511055	7.15222698534681e-18	7.616603462076575e-16
XM_078030778.1;XM_078030776.1	Gata4	1464.9673196250399	1.8886080614320002	0.2197212053312364	8.595474699789973	8.29212928955309e-18	8.70436657423373e-16
XM_005338303.5	Rbp5	263.5396119516839	-2.689403996110471	0.3129795384987626	-8.59290677278925	8.479633648580217e-18	8.77582366898133e-16
XM_078024891.1	Rogdi	90.29122250873483	3.5767863954533357	0.41936363920253195	8.529080876575291	1.475150333456153e-17	1.5054728680883075e-15
XM_078038874.1	LOC144375157	99.36183556580055	-3.5184600202270877	0.41464965321874814	-8.485380351616806	2.1501426545744425e-17	2.1642805788784934e-15
XM_078019349.1	LOC144366078	1160.654230530117	-2.5873387384130098	0.30764045401385076	-8.410268235712982	4.090741201657834e-17	4.061995452673211e-15
XM_013356085.4	Pelo	319.59117804221916	-1.9111165490068047	0.22814815571286917	-8.376646933810845	5.445689695348332e-17	5.3353237175226054e-15
XM_005335237.5	Got1	2356.287419772557	-3.2996471157583214	0.39474261736256755	-8.358983729207088	6.326083413200994e-17	6.1163238052895925e-15
XR_013423216.1	LOC144364986	651.5905441853071	-2.60624264285859	0.313538990630246	-8.31233983888183	9.383324794091446e-17	8.954372803504408e-15
XM_078032036.1	Numbl	68.50002617459842	3.4480259212565536	0.4152959416455797	8.30257552624763	1.0187834474977827e-16	9.597462528479112e-15
XM_078019827.1	LOC144366167	201.0233720338106	-2.350721683747062	0.28372534670089183	-8.285201555239384	1.179092283128432e-16	1.0967050754971796e-14
XM_078041047.1	G6pc1	1380.2855391569185	-4.435583807989537	0.5358277865845897	-8.278002595315767	1.25258498932067e-16	1.1504993126910352e-14
XR_013437406.1	LOC144376967	498.8941603148387	2.459799232520548	0.2976653740704251	8.263639129012637	1.4129734186035044e-16	1.2817936641850062e-14
XM_078049066.1	LOC101954501	269.66749833722383	4.126784261031067	0.5001016547178038	8.251890834793818	1.5590780941930448e-16	1.3970860775768893e-14
XM_005324549.5	Srsf7	268.1585433637982	2.2755340568362126	0.2762056721834522	8.23854933480451	1.743111854080712e-16	1.543179024552418e-14
XM_078032441.1	LOC101970506	307.26376575402145	-2.2841634254815566	0.27742982933870924	-8.233301483572125	1.8212307406181754e-16	1.5931432716740896e-14
XM_078031740.1	LOC101968370	224.7645956307966	-2.8341227039807855	0.34431373503730683	-8.231221748019156	1.853135565889668e-16	1.601981192724386e-14
XM_078026063.1;XM_078026060.1;XM_078026062.1;XM_078026061.1	Ccdc30	346.2537242259018	1.9750284384314056	0.24193597973572895	8.163434147284605	3.2563151284670713e-16	2.782256228369307e-14
XM_078052620.1	Poldip3	835.3681805499722	2.005462174597936	0.24632242906365426	8.141614152723736	3.900425540235864e-16	3.294290444787716e-14
XR_013428158.1	LOC110597112	206.70393374152096	-2.4684030352629045	0.30541454552209624	-8.082139739098706	6.364012056030288e-16	5.31395006678529e-14
XM_005335651.5	Rdh16	485.4886412184788	-3.05706246079259	0.3783669715232496	-8.079622934542378	6.496733905355945e-16	5.363820307478144e-14
