Transcript	Gene	log2fc	pvalue	FDR
XM_078016742.1	Pcgf6	NA	NA	NA
XM_078016743.1	Col14a1	NA	NA	NA
XM_078016744.1;XM_013357064.4;XM_013357058.4	Col14a1	NA	NA	NA
XM_078016745.1	Col14a1	NA	NA	NA
XM_078016757.1	Samd12	NA	NA	NA
XM_078016758.1	Samd12	NA	NA	NA
XM_078016761.1	Samd12	NA	NA	NA
XM_078016763.1;XM_078016762.1;XM_078016759.1;XM_078016760.1	Samd12	NA	NA	NA
XM_078016764.1	Samd12	NA	NA	NA
XM_078016766.1	Med30	NA	NA	NA
XM_078016767.1	Trps1	NA	NA	NA
XM_078016769.1	Trps1	NA	NA	NA
XM_078016770.1	Trps1	NA	NA	NA
XM_078016771.1;XM_040293722.2	Csmd3	NA	NA	NA
XM_078016772.1;XM_040293724.2	Csmd3	NA	NA	NA
XM_078016773.1	Retreg1	NA	NA	NA
XM_078016774.1	Retreg1	NA	NA	NA
XM_078016776.1	Ebag9	NA	NA	NA
XM_078016777.1	Rspo2	NA	NA	NA
XM_078016778.1	Rspo2	NA	NA	NA
XM_078016779.1	Rspo2	NA	NA	NA
XM_078016780.1	Angpt1	NA	NA	NA
XM_078016783.1;XM_078016781.1	Oxr1	NA	NA	NA
XM_078016784.1	Oxr1	NA	NA	NA
XM_078016787.1	Oxr1	NA	NA	NA
XM_078016789.1	Oxr1	NA	NA	NA
XM_078016790.1	Oxr1	NA	NA	NA
XM_078016792.1;XM_078016791.1	Oxr1	NA	NA	NA
XM_078016794.1;XM_078016797.1	LOC144365436	NA	NA	NA
XM_078016795.1;XM_078016798.1	LOC144365436	NA	NA	NA
XM_078016796.1	LOC144365436	NA	NA	NA
XM_078016799.1	Dcstamp	NA	NA	NA
XM_078016815.1	Rims2	NA	NA	NA
XM_078016819.1;XM_078016811.1	Rims2	NA	NA	NA
XM_078016824.1	Rims2	NA	NA	NA
XM_078016825.1	Basp1	NA	NA	NA
XM_078016829.1	LOC144365438	NA	NA	NA
XM_078016830.1	LOC144365438	NA	NA	NA
XM_078016831.1	Slc25a32	NA	NA	NA
XM_078016832.1	Slc25a32	NA	NA	NA
XM_078016833.1	Fzd6	NA	NA	NA
XM_078016834.1	Fzd6	NA	NA	NA
XM_078016835.1	Baalc	NA	NA	NA
XM_078016845.1	Grhl2	NA	NA	NA
XM_078016846.1	Grhl2	NA	NA	NA
XM_078016847.1	Grhl2	NA	NA	NA
XM_078016848.1	Ncald	NA	NA	NA
XM_078016853.1;XM_078016852.1;XM_078016851.1;XM_078016850.1	LOC120892938	NA	NA	NA
XM_078016855.1	LOC144365445	NA	NA	NA
XM_078016864.1	Spag1	NA	NA	NA
XM_078016866.1	Fbxo43	NA	NA	NA
XM_078016868.1	Rgs22	NA	NA	NA
XM_078016870.1	Vps13b	NA	NA	NA
XM_078016871.1;XM_078016873.1;XM_078016872.1	Vps13b	NA	NA	NA
XM_078016874.1;XM_078016869.1	Vps13b	NA	NA	NA
XM_078016875.1	Vps13b	NA	NA	NA
XM_078016876.1;XM_078016867.1	Cdh18	NA	NA	NA
XM_078016877.1	Vps13b	NA	NA	NA
XM_078016878.1	Vps13b	NA	NA	NA
XM_078016881.1	LOC144365447	NA	NA	NA
XM_078016882.1	Tacc2	NA	NA	NA
XM_078016883.1	Stk3	NA	NA	NA
XM_078016884.1	Stk3	NA	NA	NA
XM_078016885.1;XM_078016863.1;XM_078016854.1	Cdh18	NA	NA	NA
XM_078016886.1;XM_078016887.1	Nipal2	NA	NA	NA
XM_078016890.1	Cpq	NA	NA	NA
XM_078016891.1	Plekhf2	NA	NA	NA
XM_078016895.1	Cdh12	NA	NA	NA
XM_078016897.1	Dpy19l4	NA	NA	NA
XM_078016899.1	Dpy19l4	NA	NA	NA
XM_078016900.1;XM_021720037.3	Cdh12	NA	NA	NA
XM_078016901.1;XM_078016898.1;XM_078016896.1	Dpy19l4	NA	NA	NA
XM_078016903.1;XM_078016905.1	Esrp1	NA	NA	NA
XM_078016906.1;XM_078016904.1;XM_078016902.1	Esrp1	NA	NA	NA
XM_078016908.1	Rad54b	NA	NA	NA
XM_078016909.1	Rad54b	NA	NA	NA
XM_078016910.1	Rad54b	NA	NA	NA
XM_078016911.1	Rad54b	NA	NA	NA
XM_078016912.1	Gem	NA	NA	NA
XM_078016913.1	LOC101962167	NA	NA	NA
XM_078016914.1	Cdh17	NA	NA	NA
XM_078016915.1	Pdp1	NA	NA	NA
XM_078016916.1	LOC101962167	NA	NA	NA
XM_078016921.1	Cibar1	NA	NA	NA
XM_078016922.1	Triqk	NA	NA	NA
XM_078016923.1	Triqk	NA	NA	NA
XM_078016924.1	Triqk	NA	NA	NA
XM_078016925.1	Triqk	NA	NA	NA
XM_078016926.1	Triqk	NA	NA	NA
XM_078016927.1	Triqk	NA	NA	NA
XM_078016928.1	Triqk	NA	NA	NA
XM_078016930.1	Slc26a7	NA	NA	NA
XM_078016931.1	Cdh9	NA	NA	NA
XM_078016932.1	Pip4p2	NA	NA	NA
XM_078016933.1	Tmem64	NA	NA	NA
XM_078016934.1	Nbn	NA	NA	NA
XM_078016935.1	Nbn	NA	NA	NA
XM_078016936.1	Nbn	NA	NA	NA
XM_078016937.1	Nbn	NA	NA	NA
XM_078016938.1	Nbn	NA	NA	NA
XM_078016939.1	Nbn	NA	NA	NA
XM_078016940.1	Nbn	NA	NA	NA
XM_078016950.1	Slc7a13	NA	NA	NA
XM_078016951.1;XM_040293884.2;XM_040293883.2	Lrrcc1	NA	NA	NA
XM_078016953.1	E2f5	NA	NA	NA
XM_078016954.1;XM_078016952.1	E2f5	NA	NA	NA
XM_078016955.1	E2f5	NA	NA	NA
XM_078016956.1	Ca13	NA	NA	NA
XM_078016959.1	Ralyl	NA	NA	NA
XM_078016960.1	Ralyl	NA	NA	NA
XM_078016961.1;XM_078016962.1	Ralyl	NA	NA	NA
XM_078016963.1	Ralyl	NA	NA	NA
XM_078016964.1	Ralyl	NA	NA	NA
XM_078016965.1	Ralyl	NA	NA	NA
XM_078016966.1	Ralyl	NA	NA	NA
XM_078016967.1	Ralyl	NA	NA	NA
XM_078016968.1	Ralyl	NA	NA	NA
XM_078016969.1	Ralyl	NA	NA	NA
XM_078016972.1;XM_078016976.1	Fabp12	NA	NA	NA
XM_078016973.1;XM_078016974.1;XM_078016975.1	Fabp12	NA	NA	NA
XM_078016979.1	LOC144365463	NA	NA	NA
XM_078016980.1	Znf704	NA	NA	NA
XM_078016981.1	LOC144365464	NA	NA	NA
XM_078016982.1	C1H5orf22	NA	NA	NA
XM_078016983.1	Tpd52	NA	NA	NA
XM_078016984.1	Tpd52	NA	NA	NA
XM_078016985.1	Tpd52	NA	NA	NA
XM_078016986.1	C1H5orf22	NA	NA	NA
XM_078016987.1;XM_078016988.1	Hey1	NA	NA	NA
XM_078016989.1	LOC144365468	NA	NA	NA
XM_078016990.1;XM_078016993.1	C1H5orf22	NA	NA	NA
XM_078016991.1	Il7	NA	NA	NA
XM_078016992.1	Il7	NA	NA	NA
XM_078016994.1	Pkia	NA	NA	NA
XM_078016995.1	Pkia	NA	NA	NA
XM_078016997.1	Zfhx4	NA	NA	NA
XM_078016998.1;XM_078016996.1	Zfhx4	NA	NA	NA
XM_078017004.1	Crispld1	NA	NA	NA
XM_078017005.1	Crispld1	NA	NA	NA
XM_078017006.1	Crispld1	NA	NA	NA
XM_078017007.1;XM_078017036.1;XM_078017039.1;XM_078017049.1;XM_078017028.1	Pdzd2	NA	NA	NA
XM_078017008.1;XM_078017010.1;XM_078017009.1;XM_078017011.1;XM_078017012.1	Jph1	NA	NA	NA
XM_078017013.1	Jph1	NA	NA	NA
XM_078017015.1	Gdap1	NA	NA	NA
XM_078017016.1	Gdap1	NA	NA	NA
XM_078017017.1	Pdzd2	NA	NA	NA
XM_078017018.1	Ly96	NA	NA	NA
XM_078017019.1	Eloc	NA	NA	NA
XM_078017020.1;XM_021733638.3	Stau2	NA	NA	NA
XM_078017023.1;XM_040293939.2;XM_078017025.1;XM_005335827.4;XM_013363149.4	Stau2	NA	NA	NA
XM_078017024.1	Stau2	NA	NA	NA
XM_078017026.1;XM_078017014.1;XM_078017021.1	Pdzd2	NA	NA	NA
XM_078017027.1;XM_021733634.3	C7H8orf89	NA	NA	NA
XM_078017029.1	Terf1	NA	NA	NA
XM_078017030.1	Terf1	NA	NA	NA
XM_078017031.1	Kcnb2	NA	NA	NA
XM_078017032.1	Kcnb2	NA	NA	NA
XM_078017033.1	Pdzd2	NA	NA	NA
XM_078017034.1	Trpa1	NA	NA	NA
XM_078017035.1;XM_040293957.2	Eya1	NA	NA	NA
XM_078017037.1;XM_040293961.2	Eya1	NA	NA	NA
XM_078017057.1	Prdm14	NA	NA	NA
XM_078017058.1	Pdzd2	NA	NA	NA
XM_078017059.1	Nsmaf	NA	NA	NA
XM_078017060.1	Nsmaf	NA	NA	NA
XM_078017063.1	Pdzd2	NA	NA	NA
XM_078017066.1	Pdzd2	NA	NA	NA
XM_078017071.1	LOC110597892	NA	NA	NA
XM_078017073.1;XM_078017067.1	LOC110597892	NA	NA	NA
XM_078017074.1;XM_078017068.1	LOC110597892	NA	NA	NA
XM_078017075.1;XM_078017069.1	LOC110597892	NA	NA	NA
XM_078017077.1;XM_078017076.1;XM_078017072.1;XM_078017070.1	LOC110597892	NA	NA	NA
XM_078017078.1;XM_078017081.1;XM_078017080.1	Chd7	NA	NA	NA
XM_078017079.1	Chd7	NA	NA	NA
XM_078017085.1;XM_078017086.1;XM_078017087.1	LOC144365482	NA	NA	NA
XM_078017089.1;XM_078017088.1	LOC144365482	NA	NA	NA
XM_078017091.1;XM_078017090.1	LOC144365482	NA	NA	NA
XM_078017092.1;XM_021724905.3	Pde7a	NA	NA	NA
XM_078017097.1	Mtmr12	NA	NA	NA
XM_078017098.1	Dnajc5b	NA	NA	NA
XM_078017099.1	Dnajc5b	NA	NA	NA
XM_078017100.1	Trim55	NA	NA	NA
XM_078017105.1	Vxn	NA	NA	NA
XM_078017106.1	Vxn	NA	NA	NA
XM_078017108.1;XM_005325658.5	Mtmr12	NA	NA	NA
XM_078017109.1	Sgk3	NA	NA	NA
XM_078017116.1	Mcmdc2	NA	NA	NA
XM_078017118.1	Mtmr12	NA	NA	NA
XM_078017120.1;XM_040294007.2;XM_078017119.1;XM_078017117.1	Ppp1r42	NA	NA	NA
XM_078017125.1;XM_078017126.1;XM_078017127.1	Cspp1	NA	NA	NA
XM_078017130.1	Cspp1	NA	NA	NA
XM_078017131.1	Cspp1	NA	NA	NA
XM_078017136.1	Prex2	NA	NA	NA
XM_078017137.1;XM_021724883.3;XM_021724884.3;XM_078017140.1	C7H8orf34	NA	NA	NA
XM_078017138.1	C7H8orf34	NA	NA	NA
XM_078017141.1	C7H8orf34	NA	NA	NA
XM_078017142.1	C7H8orf34	NA	NA	NA
XM_078017143.1	C7H8orf34	NA	NA	NA
XM_078017144.1	C7H8orf34	NA	NA	NA
XM_078017151.1	Penk	NA	NA	NA
XM_078017152.1	Chchd7	NA	NA	NA
XM_078017154.1	Plag1	NA	NA	NA
XM_078017155.1;XM_021724874.3;XM_005322923.4;XM_005322924.4	Plag1	NA	NA	NA
XM_078017156.1	Plag1	NA	NA	NA
XM_078017157.1;XM_021724876.3;XM_005322925.5	Plag1	NA	NA	NA
XM_078017158.1	Plag1	NA	NA	NA
XM_078017163.1	Rp1	NA	NA	NA
XM_078017164.1	Rp1	NA	NA	NA
XM_078017165.1	Rp1	NA	NA	NA
XM_078017166.1	Mrpl15	NA	NA	NA
XM_078017171.1	Npbwr1	NA	NA	NA
XM_078017175.1	LOC110598835	NA	NA	NA
XM_078017176.1;XM_078017180.1	LOC101965562	NA	NA	NA
XM_078017177.1	LOC101965562	NA	NA	NA
XM_078017178.1	Cyp17a1	NA	NA	NA
XM_078017179.1	LOC101965562	NA	NA	NA
XM_078017181.1	LOC101965562	NA	NA	NA
XM_078017182.1	LOC101965562	NA	NA	NA
XM_078017183.1	LOC101965562	NA	NA	NA
XM_078017184.1	Adamts12	NA	NA	NA
XM_078017185.1	Pxdnl	NA	NA	NA
XM_078017188.1	Adamts12	NA	NA	NA
XM_078017191.1	Sntg1	NA	NA	NA
XM_078017195.1	Sntg1	NA	NA	NA
XM_078017196.1	Adamts12	NA	NA	NA
XM_078017203.1	Prkdc	NA	NA	NA
XM_078017204.1;XM_040294081.2;XM_040294080.2	Spidr	NA	NA	NA
XM_078017205.1	Spidr	NA	NA	NA
XM_078017206.1	Spidr	NA	NA	NA
XM_078017208.1	LOC101963542	NA	NA	NA
XM_078017209.1	LOC144365503	NA	NA	NA
XM_078017210.1	LOC110598838	NA	NA	NA
XM_078017211.1	LOC110596984	NA	NA	NA
XM_078017212.1	Slc45a2	NA	NA	NA
XM_078017213.1	Slc45a2	NA	NA	NA
XM_078017215.1;XM_078017214.1;XM_021722215.3;XM_040294083.2	Mgat5	NA	NA	NA
XM_078017216.1	Nckap5	NA	NA	NA
XM_078017217.1	Nckap5	NA	NA	NA
XM_078017218.1	Nckap5	NA	NA	NA
XM_078017219.1	Nckap5	NA	NA	NA
XM_078017220.1	Nckap5	NA	NA	NA
XM_078017221.1	Nckap5	NA	NA	NA
XM_078017222.1	Nckap5	NA	NA	NA
XM_078017224.1	Lypd1	NA	NA	NA
XM_078017228.1	Dpp10	NA	NA	NA
XM_078017232.1;XM_078017225.1	C1qtnf3	NA	NA	NA
XM_078017239.1	C1qtnf3	NA	NA	NA
XM_078017242.1	Steap3	NA	NA	NA
XM_078017243.1	C7H2orf76	NA	NA	NA
XM_078017244.1	C7H2orf76	NA	NA	NA
XM_078017245.1	C7H2orf76	NA	NA	NA
XM_078017246.1	C7H2orf76	NA	NA	NA
XM_078017247.1	C7H2orf76	NA	NA	NA
XM_078017248.1	C7H2orf76	NA	NA	NA
XM_078017250.1	Sctr	NA	NA	NA
XM_078017252.1;XM_078017251.1	Ptpn4	NA	NA	NA
XM_078017254.1	LOC120893007	NA	NA	NA
XM_078017256.1	Ralb	NA	NA	NA
XM_078017259.1	Cntnap5	NA	NA	NA
XM_078017261.1	Bin1	NA	NA	NA
XM_078017265.1	Tacc2	NA	NA	NA
XM_078017270.1;XM_078017272.1;XM_040294199.2	Myo7b	NA	NA	NA
XM_078017271.1	Myo7b	NA	NA	NA
XM_078017281.1	Rad1	NA	NA	NA
XM_078017283.1;XM_021721728.3;XM_078017284.1;XM_078017282.1	Sap130	NA	NA	NA
XM_078017292.1;XM_078017287.1;XM_078017288.1	Plekhb2	NA	NA	NA
XM_078017293.1	Arhgef4	NA	NA	NA
XM_078017296.1	LOC120893022	NA	NA	NA
XM_078017307.1	Zranb3	NA	NA	NA
XM_078017309.1	Zranb3	NA	NA	NA
XM_078017310.1	Zranb3	NA	NA	NA
XM_078017311.1;XM_005315839.5	Lct	NA	NA	NA
XM_078017320.1	Thsd7b	NA	NA	NA
XM_078017321.1	Thsd7b	NA	NA	NA
XM_078017322.1;XM_078017324.1;XM_078017323.1	Thsd7b	NA	NA	NA
XM_078017325.1	Thsd7b	NA	NA	NA
XM_078017326.1	Hnmt	NA	NA	NA
XM_078017329.1;XM_078017328.1	Lrp1b	NA	NA	NA
XM_078017330.1	Lrp1b	NA	NA	NA
XM_078017331.1	Lrp1b	NA	NA	NA
XM_078017332.1	Lrp1b	NA	NA	NA
XM_078017334.1	Qtman	NA	NA	NA
XM_078017336.1;XM_078017335.1;XM_078017333.1	Qtman	NA	NA	NA
XM_078017337.1	Qtman	NA	NA	NA
XM_078017338.1	Qtman	NA	NA	NA
XM_078017339.1	Qtman	NA	NA	NA
XM_078017340.1	Qtman	NA	NA	NA
XM_078017341.1	Qtman	NA	NA	NA
XM_078017345.1;XM_078017346.1;XM_078017347.1;XM_040294279.2;XM_021735981.3;XM_040294281.2;XM_021736031.3;XM_078017350.1;XM_021736008.3;XM_040294282.2;XM_013366040.4;XM_078017351.1;XM_021719620.3;XM_078017353.1;XM_078017354.1;XM_021719582.3;XM_040294280.2	Mbd5	NA	NA	NA
XM_078017348.1;XM_078017349.1	Mbd5	NA	NA	NA
XM_078017352.1	Mbd5	NA	NA	NA
XM_078017366.1	Lypd6b	NA	NA	NA
XM_078017367.1;XM_078017361.1;XM_078017368.1;XM_078017363.1;XM_078017360.1	Lypd6b	NA	NA	NA
XM_078017369.1;XM_078017364.1	Lypd6b	NA	NA	NA
XM_078017370.1	Lypd6b	NA	NA	NA
XM_078017371.1;XM_078017362.1;XM_078017365.1	Lypd6b	NA	NA	NA
XM_078017372.1	Lypd6b	NA	NA	NA
XM_078017373.1;XM_078017374.1	Lypd6b	NA	NA	NA
XM_078017375.1	Lypd6b	NA	NA	NA
XM_078017393.1	LOC101963135	NA	NA	NA
XM_078017398.1	Lypd6	NA	NA	NA
XM_078017399.1	LOC101963135	NA	NA	NA
XM_078017402.1	Rif1	NA	NA	NA
XM_078017405.1;XM_005315802.5	Cacnb4	NA	NA	NA
XM_078017406.1	Stam2	NA	NA	NA
XM_078017409.1;XM_078017408.1;XM_078017413.1;XM_078017407.1;XM_078017414.1	Fmnl2	NA	NA	NA
XM_078017410.1	Fmnl2	NA	NA	NA
XM_078017411.1	Fmnl2	NA	NA	NA
XM_078017412.1;XM_078017415.1;XM_078017418.1;XM_078017417.1;XM_078017419.1;XM_078017416.1	Fmnl2	NA	NA	NA
XM_078017421.1	Capsl	NA	NA	NA
XM_078017424.1	Galnt13	NA	NA	NA
XM_078017425.1	Galnt13	NA	NA	NA
XM_078017426.1	Kcnj3	NA	NA	NA
XM_078017427.1	Nr4a2	NA	NA	NA
XM_078017428.1	Capsl	NA	NA	NA
XM_078017429.1	Nr4a2	NA	NA	NA
XM_078017432.1	Cytip	NA	NA	NA
XM_078017439.1;XM_078017443.1;XM_078017442.1;XM_078017445.1;XM_078017444.1	Pkp4	NA	NA	NA
XM_078017440.1	Pkp4	NA	NA	NA
XM_078017441.1	Lmbrd2	NA	NA	NA
XM_078017446.1	Pkp4	NA	NA	NA
XM_078017448.1;XM_078017447.1	Pkp4	NA	NA	NA
XM_078017451.1	Ccdc148	NA	NA	NA
XM_078017452.1;XM_078017453.1	Skp2	NA	NA	NA
XM_078017455.1	Baz2b	NA	NA	NA
XM_078017456.1	Skp2	NA	NA	NA
XM_078017457.1	Baz2b	NA	NA	NA
XM_078017458.1	Baz2b	NA	NA	NA
XM_078017459.1	Skp2	NA	NA	NA
XM_078017462.1	Skp2	NA	NA	NA
XM_078017464.1	Pla2r1	NA	NA	NA
XM_078017465.1	Pla2r1	NA	NA	NA
XM_078017466.1;XM_021730299.3	Itgb6	NA	NA	NA
XM_078017473.1;XM_078017474.1	LOC144365547	NA	NA	NA
XM_078017478.1	Psmd14	NA	NA	NA
XM_078017479.1	Psmd14	NA	NA	NA
XM_078017480.1	Psmd14	NA	NA	NA
XM_078017482.1;XM_078017486.1;XM_078017488.1;XM_078017485.1	LOC144365550	NA	NA	NA
XM_078017483.1;XM_078017484.1	LOC144365550	NA	NA	NA
XM_078017489.1	LOC144365550	NA	NA	NA
XM_078017490.1	LOC144365550	NA	NA	NA
XM_078017491.1;XM_078017487.1	LOC144365550	NA	NA	NA
XM_078017492.1	LOC144365550	NA	NA	NA
XM_078017493.1	LOC144365550	NA	NA	NA
XM_078017494.1	Slc4a10	NA	NA	NA
XM_078017496.1	Slc4a10	NA	NA	NA
XM_078017497.1;XM_040294383.2	Slc4a10	NA	NA	NA
XM_078017498.1;XM_021729010.3;XM_021728984.3	Kcnh7	NA	NA	NA
XM_078017499.1;XM_005315733.4	Kcnh7	NA	NA	NA
XM_078017510.1	LOC101972145	NA	NA	NA
XM_078017511.1	LOC101972145	NA	NA	NA
XM_078017512.1;XM_078017509.1	LOC101972145	NA	NA	NA
XM_078017513.1	LOC101973180	NA	NA	NA
XM_078017514.1	Slc38a11	NA	NA	NA
XM_078017515.1	Slc38a11	NA	NA	NA
XM_078017518.1;XM_078017517.1;XM_078017516.1	Csrnp3	NA	NA	NA
XM_078017519.1	Csrnp3	NA	NA	NA
XM_078017520.1	Csrnp3	NA	NA	NA
XM_078017523.1;XM_078017522.1;XM_078017524.1;XM_078017521.1	Scn1a	NA	NA	NA
XM_078017527.1	Scn9a	NA	NA	NA
XM_078017528.1	Xirp2	NA	NA	NA
XM_078017529.1	Slc1a3	NA	NA	NA
XM_078017530.1	B3galt1	NA	NA	NA
XM_078017531.1	Stk39	NA	NA	NA
XM_078017532.1	Stk39	NA	NA	NA
XM_078017533.1	Stk39	NA	NA	NA
XM_078017537.1	Slc1a3	NA	NA	NA
XM_078017540.1	Fastkd1	NA	NA	NA
XM_078017541.1	Fastkd1	NA	NA	NA
XM_078017543.1	Bbs5	NA	NA	NA
XM_078017544.1	Cfap210	NA	NA	NA
XM_078017545.1	Cfap210	NA	NA	NA
XM_078017546.1	Cfap210	NA	NA	NA
XM_078017547.1	Cplane1	NA	NA	NA
XM_078017548.1	Phospho2	NA	NA	NA
XM_078017549.1	Ssb	NA	NA	NA
XM_078017550.1	Mettl5	NA	NA	NA
XM_078017563.1	Myo3b	NA	NA	NA
XM_078017564.1	Myo3b	NA	NA	NA
XM_078017565.1	Myo3b	NA	NA	NA
XM_078017566.1	Myo3b	NA	NA	NA
XM_078017567.1	Myo3b	NA	NA	NA
XM_078017569.1	Myo3b	NA	NA	NA
XM_078017570.1	Myo3b	NA	NA	NA
XM_078017571.1	Myo3b	NA	NA	NA
XM_078017572.1	Sp5	NA	NA	NA
XM_078017573.1	Sp5	NA	NA	NA
XM_078017574.1	Sp5	NA	NA	NA
XM_078017586.1	Dcaf17	NA	NA	NA
XM_078017587.1	Dcaf17	NA	NA	NA
XM_078017588.1;XM_021725918.3	Dcaf17	NA	NA	NA
XM_078017589.1;XM_078017599.1;XM_021726574.3;XM_078017551.1;XM_078017568.1;XM_078017559.1;XM_078017577.1;XM_078017585.1;XM_021726570.3	Cplane1	NA	NA	NA
XM_078017590.1	Dcaf17	NA	NA	NA
XM_078017591.1	Dcaf17	NA	NA	NA
XM_078017592.1	Cplane1	NA	NA	NA
XM_078017593.1	Metap1d	NA	NA	NA
XM_078017594.1	Metap1d	NA	NA	NA
XM_078017595.1	Metap1d	NA	NA	NA
XM_078017596.1	Cplane1	NA	NA	NA
XM_078017597.1	Metap1d	NA	NA	NA
XM_078017598.1	Itga6	NA	NA	NA
XM_078017600.1	Rapgef4	NA	NA	NA
XM_078017601.1	Rapgef4	NA	NA	NA
XM_078017602.1	Rapgef4	NA	NA	NA
XM_078017603.1	Rapgef4	NA	NA	NA
XM_078017604.1	Rapgef4	NA	NA	NA
XM_078017605.1;XM_078017608.1;XM_078017612.1	Rapgef4	NA	NA	NA
XM_078017606.1	Rapgef4	NA	NA	NA
XM_078017607.1	Rapgef4	NA	NA	NA
XM_078017609.1	Rapgef4	NA	NA	NA
XM_078017610.1	Rapgef4	NA	NA	NA
XM_078017611.1	Rapgef4	NA	NA	NA
XM_078017613.1	Rapgef4	NA	NA	NA
XM_078017621.1	Ola1	NA	NA	NA
XM_078017622.1	Sp9	NA	NA	NA
XM_078017623.1	Sp9	NA	NA	NA
XM_078017624.1	Gpr155	NA	NA	NA
XM_078017625.1	Gpr155	NA	NA	NA
XM_078017626.1	Wipf1	NA	NA	NA
XM_078017627.1	Wipf1	NA	NA	NA
XM_078017628.1	Nup155	NA	NA	NA
XM_078017629.1	Scrn3	NA	NA	NA
XM_078017630.1	Chn1	NA	NA	NA
XM_078017631.1	Wdr70	NA	NA	NA
XM_078017633.1	Hoxd11	NA	NA	NA
XM_078017634.1	Hoxd8	NA	NA	NA
XM_078017635.1	Hoxd8	NA	NA	NA
XM_078017636.1	Hoxd4	NA	NA	NA
XM_078017638.1	Agps	NA	NA	NA
XM_078017639.1	Agps	NA	NA	NA
XM_078017640.1	Agps	NA	NA	NA
XM_078017641.1	Agps	NA	NA	NA
XM_078017643.1;XM_078017644.1	Ift70b	NA	NA	NA
XM_078017645.1	Ift70b	NA	NA	NA
XM_078017646.1;XM_078017642.1	Ift70b	NA	NA	NA
XM_078017650.1	LOC144365574	NA	NA	NA
XM_078017651.1	LOC144365577	NA	NA	NA
XM_078017652.1	LOC144365578	NA	NA	NA
XM_078017653.1	Pde11a	NA	NA	NA
XM_078017655.1	LOC144365574	NA	NA	NA
XM_078017660.1;XM_078017647.1;XM_078017675.1;XM_078017671.1;XM_078017694.1;XM_078017665.1;XM_078017688.1;XM_078017683.1;XM_078017707.1	LOC144365574	NA	NA	NA
XM_078017663.1	Pjvk	NA	NA	NA
XM_078017666.1	Pjvk	NA	NA	NA
XM_078017667.1	Prkra	NA	NA	NA
XM_078017670.1;XM_078017669.1	Prkra	NA	NA	NA
XM_078017672.1	Ttn	NA	NA	NA
XM_078017673.1	Ttn	NA	NA	NA
XM_078017674.1;XM_040294543.2;XM_021725958.3	Ccdc141	NA	NA	NA
XM_078017676.1	Sestd1	NA	NA	NA
XM_078017677.1	Sestd1	NA	NA	NA
XM_078017681.1;XM_078017680.1;XM_078017679.1;XM_078017678.1	Znf385b	NA	NA	NA
XM_078017686.1	Cwc22	NA	NA	NA
XM_078017687.1;XM_078017690.1	Ube2e3	NA	NA	NA
XM_078017689.1	Ube2e3	NA	NA	NA
XM_078017693.1	Tacc2	NA	NA	NA
XM_078017695.1	Cerkl	NA	NA	NA
XM_078017696.1	Cerkl	NA	NA	NA
XM_078017697.1	Cerkl	NA	NA	NA
XM_078017698.1;XM_078017691.1	Cerkl	NA	NA	NA
XM_078017699.1;XM_078017692.1	Cerkl	NA	NA	NA
XM_078017700.1	Cerkl	NA	NA	NA
XM_078017701.1;XM_078017703.1	LOC144365574	NA	NA	NA
XM_078017702.1	Pde1a	NA	NA	NA
XM_078017704.1	Ppp1r1c	NA	NA	NA
XM_078017705.1	Ppp1r1c	NA	NA	NA
XM_078017708.1	LOC144365574	NA	NA	NA
XM_078017709.1	Znf804a	NA	NA	NA
XM_078017710.1	LOC120893075	NA	NA	NA
XM_078017711.1	LOC144365574	NA	NA	NA
XM_078017713.1	Gulp1	NA	NA	NA
XM_078017714.1;XM_078017715.1;XM_040294569.2	Gulp1	NA	NA	NA
XM_078017716.1;XM_078017712.1;XM_040294571.2;XM_040294573.2;XM_040294568.2	Gulp1	NA	NA	NA
XM_078017717.1	Pms1	NA	NA	NA
XM_078017718.1	Pms1	NA	NA	NA
XM_078017719.1	Pms1	NA	NA	NA
XM_078017720.1	Pms1	NA	NA	NA
XM_078017721.1	LOC144365586	NA	NA	NA
XM_078017722.1	Osgepl1	NA	NA	NA
XM_078017723.1	LOC144365588	NA	NA	NA
XM_078017725.1;XM_040294601.2;XM_021725759.3	Akap19	NA	NA	NA
XM_078017727.1	Mfsd6	NA	NA	NA
XM_078017728.1;XM_040294605.2	Mfsd6	NA	NA	NA
XM_078017729.1	Mfsd6	NA	NA	NA
XM_078017730.1	Mfsd6	NA	NA	NA
XM_078017732.1	Mfsd6	NA	NA	NA
XM_078017738.1	Nemp2	NA	NA	NA
XM_078017739.1	Nemp2	NA	NA	NA
XM_078017743.1;XM_078017734.1;XM_078017742.1;XM_078017741.1;XM_078017745.1;XM_078017737.1	Nemp2	NA	NA	NA
XM_078017744.1;XM_078017736.1	Nemp2	NA	NA	NA
XM_078017746.1	Nemp2	NA	NA	NA
XM_078017749.1;XM_078017740.1;XM_078017735.1	Nemp2	NA	NA	NA
XM_078017752.1	Nemp2	NA	NA	NA
XM_078017753.1;XM_078017751.1;XM_078017747.1;XM_078017750.1;XM_078017748.1	Nemp2	NA	NA	NA
XM_078017754.1	Nemp2	NA	NA	NA
XM_078017757.1	Gls	NA	NA	NA
XM_078017758.1	Gls	NA	NA	NA
XM_078017759.1	Stat4	NA	NA	NA
XM_078017766.1	LOC144365592	NA	NA	NA
