Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_005336644.3	Fgf21	266.49967507729616	1.2048653895994337	0.37707687673713947	3.1952778436725677	0.001396962844777093	0.11275322239770519
XM_021730097.3;XM_021730098.3;XM_078026498.1;XM_078026499.1	Tyw3	39.28820508539835	1.2827633290182203	0.40220285100289743	3.189344197386059	0.0014259598192369314	0.11415793772378914
XM_021721807.3	Dst	27.725008563923883	1.7620275698302417	0.553135339489289	3.18552702030777	0.0014449061023745968	0.11474185798453752
XR_013440274.1	LOC144378523	9.969099194343942	-1.9084682653466543	0.602816672782133	-3.165918182950463	0.0015459426999314674	0.1210634402143869
XM_040277935.2;XM_005329470.5	C4bpa	68.19118780634194	1.274044710133802	0.4025004996770141	3.165324542841952	0.0015491005856619023	0.1210634402143869
XR_013423504.1	LOC144365207	10.879440949457697	1.757786236619485	0.5558683950654684	3.162234536490348	0.0015656341111837902	0.12139211884115578
XM_078039329.1	Inpp5f	23.681567869437156	-1.5439325366323495	0.48890281528816876	-3.1579538680347463	0.0015888069831421709	0.12222642471094497
XM_021731864.3	Ldb1	7.640425932306017	-2.1816159408513127	0.6918060696472353	-3.153507950521103	0.001613208341011151	0.12314157003051786
XM_078017083.1	Ttpa	128.76255296254413	1.2522788392559923	0.39862171929113727	3.141521845530394	0.0016807226990922604	0.12633646120581288
XM_005338431.4	Fabp1	104.42565392353892	1.5771349753843957	0.5019625169976079	3.141937738334976	0.001678337212288061	0.12633646120581288
XM_078043601.1	Bche	53.62095561981178	1.3046068645460862	0.4157028028052399	3.1383162580149957	0.0016992143121172675	0.12675881311680856
XM_040287143.2	Slc19a1	8.089792310746839	1.9319108118796264	0.6163943842076934	3.1342122209028287	0.001723161827782081	0.1275787557757154
XM_005337840.5	Jpt2	76.58902377937076	-1.1588788182758305	0.37128705113860583	-3.12124760268897	0.0018008654756357537	0.12943884918675377
XM_078049004.1	Serpina11	33.0574333322811	1.4010365167009586	0.4483273440181634	3.1250302605771854	0.0017778676963199254	0.12943884918675377
XM_005329485.5;XM_021729234.3	Srgap2	9.454535478996233	-1.8890998698184112	0.6040593712235816	-3.127341383665407	0.0017639497296266227	0.12943884918675377
XM_078029338.1	LOC101967464	43.34504891304891	1.4737448145263672	0.47192361106272146	3.1228461131827068	0.0017911137055060514	0.12943884918675377
XR_013430154.1	LOC144370260	39.181380723742386	-1.62650033808187	0.5215883565933723	-3.1183601350017893	0.0018186043541214064	0.12976664547125716
XM_078021885.1	LOC101969767	309.6500456952718	1.1217499962055373	0.36020474569367844	3.114201047088603	0.0018444376356530536	0.1306631467501843
XM_005328629.5	Ca2	21.13363288627832	-1.5017924508791671	0.48269945535747083	-3.1112370942432297	0.0018630528812107955	0.13103915515201933
XM_078015118.1	Pyroxd1	16.485928994712967	1.5188658548448881	0.4910070056268978	3.093369009889506	0.0019789789512092873	0.1382057144153039
XM_005332074.5	Vmac	21.20032855703808	-1.4055651465688375	0.45571025560792583	-3.084339510186769	0.0020400464373842423	0.1412390371001466
XM_078049957.1	Ap5m1	12.251509980815849	1.6206008118424151	0.5257028451690056	3.0827316738630475	0.0020511000614726275	0.1412390371001466
XM_005338235.5;XM_040280040.2;XM_005338238.5	Dmpk	27.562570955336792	-1.5212901627557762	0.4940717957009881	-3.0790872419612065	0.002076358683868596	0.1419854441670421
XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	Zbtb20	47.23200778825537	1.4090108717097207	0.4590551653267023	3.069371566066466	0.0021450961632971774	0.14539428411052918
XM_005337918.5	Cyp8b1	132.6204912482082	-1.5329354747953645	0.49983505341361795	-3.0668826932529014	0.0021630372598598485	0.14539428411052918
XM_021730414.2;XM_005331160.3	Rprd2	44.72569065065036	1.347640943206373	0.43956485493685443	3.065852349364846	0.0021705046983089052	0.14539428411052918
XM_005333195.4	Cxcl14	57.75488158683968	-1.3547497463157507	0.44266090836643807	-3.0604684549968857	0.0022099103873862774	0.14703369989589646
XM_078043673.1;XM_078043676.1	Tbl1xr1	19.302541339302486	1.522990035543094	0.49805378635894	3.057882656965683	0.0022290684354220494	0.14731299921879812
XM_078032445.1	LOC101971560	24.61023468358982	1.371988811111821	0.4500028946563233	3.048844412789028	0.0022972342198768893	0.15080576908751817
XM_078034607.1	Hmgn5	12.858449736589762	-1.8521127069003502	0.6080914086017754	-3.0457800927644003	0.0023207750620732473	0.15134219891546533
XM_005318407.5	Sf3b3	52.795197926203194	1.1783800656265562	0.38745891030666185	3.0413033079918192	0.002355564119295848	0.15260026238622512
