long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027524096.1:68841-108170:+	20.66932812108542	0.3505111715137143	0.8095968939629669	0.43294530170189566	0.6650545078523616	0.9068925107077658
nw_027520962.1:288231-329574:-	34.19756945995638	0.3060375152729426	0.7400981878709282	0.4135093427986004	0.6792334787724066	0.913203415044328
nw_027522592.1:99989-138190:-	16.25711592524718	0.31331559758009014	0.7721273047562524	0.40578230513295815	0.684902561283246	0.913203415044328
nw_027522627.1:10905-40739:-	4.982349935057332	-0.4124574032539147	1.1358956103668671	-0.36311206724419054	0.7165211706079255	0.9448630821203413
11:4794739-4810331:+	26.162687034330073	0.18438205742875036	0.6140469066312079	0.30027357102132407	0.7639684908791164	0.9451156588195255
nw_027522374.1:153262-175364:+	30.307284649135102	-0.19350914727932275	0.6231157785018687	-0.31055087024849337	0.7561420813707082	0.9451156588195255
10:62352895-62372965:-	39.19775492320605	0.20415171777560534	0.6004792320714681	0.3399813130444909	0.7338706006390303	0.9451156588195255
8:102753491-102768854:+	17.418866860456514	0.23603985580240694	0.6875195915190863	0.34332091581691926	0.7313570474521767	0.9451156588195255
nw_027526179.1:359719-420100:+	2.8938433203105203	0.4454970153443787	1.379483674577653	0.32294475357294344	0.7467370822279167	0.9451156588195255
nw_027522939.1:65023-75411:+	99.10576518975552	-0.18488600576140493	0.6126939506340724	-0.30175915001293513	0.7628356735644405	0.9451156588195255
nw_027521325.1:299687-319017:+	1.702359412120822	-0.43913314839134826	1.5629458054604806	-0.28096505128785915	0.7787372055350386	0.9535557618796391
3:139696122-139765483:-	11.615358207311013	-0.17986397088933886	0.7985069028647827	-0.22525036445401478	0.8217845108323849	0.9668053068616294
nw_027523416.1:1375554-1397456:-	28.366029518505055	-0.13713044928271403	0.5832930120325033	-0.23509702062926927	0.8141334310942433	0.9668053068616294
nw_027521144.1:73082-89413:-	7.584777933367004	0.20641406199413184	0.8637844867880254	0.23896477090215013	0.8111329001648941	0.9668053068616294
