Transcript	Gene	log2fc	pvalue	FDR
XM_021724383.3	Xrcc6	NA	NA	NA
XM_005339700.5	Bmp3	NA	NA	NA
XM_078041164.1	LOC144375728	NA	NA	NA
XM_005337255.5	Cxcl9	NA	NA	NA
XR_013431955.1	LOC144371853	NA	NA	NA
XM_078043660.1	Nlgn1	NA	NA	NA
XM_078048992.1	LOC101977910	NA	NA	NA
XM_078020377.1	LOC144366295	NA	NA	NA
XM_078019726.1	Cgas	NA	NA	NA
XM_005325568.5	Rprd1a	-4.425842841825321	1.9832866922135552e-199	9.85985321008871e-198
XM_005340566.4	Mkrn3	NA	NA	NA
XM_005328487.4	Mogat3	-1.3534376733148201	2.0843900196960996e-10	3.666674824786838e-10
XR_013429158.1	LOC144369419	NA	NA	NA
XR_005729927.2	LOC120886814	NA	NA	NA
XM_005324074.4	Kcnv2	NA	NA	NA
XM_040293226.2;XM_021727883.3	Ttc29	NA	NA	NA
XM_078015886.1	LOC101963992	NA	NA	NA
XM_005333312.5	Fadd	NA	NA	NA
XM_078041123.1	LOC144375678	NA	NA	NA
XM_078038983.1	LOC144375189	NA	NA	NA
XM_005336202.5;XM_005336201.3	Hook2	-3.3628172082454832	1.5766386875244776e-50	7.647598438900593e-50
XM_005337035.4	Slc17a2	NA	NA	NA
XM_078040946.1	Esyt2	-3.2532541725913	9.591124858758938e-149	2.3663349036774098e-147
XM_078028094.1	LOC144369023	NA	NA	NA
XM_078025606.1	Grhl3	NA	NA	NA
XR_013437200.1;XR_005734238.2	LOC120889974	NA	NA	NA
XM_005319225.5	Mrps24	-2.369711523495124	9.060341783439743e-44	3.78581419043021e-43
XM_078042151.1	Cdk5rap3	-1.6021283559526993	4.869915847511913e-12	9.055538229311436e-12
XM_078044229.1	Slc35a5	NA	NA	NA
XM_005325909.5	Myoz1	NA	NA	NA
XR_013428620.1	LOC144369147	NA	NA	NA
XM_005327987.4;XM_005327986.5	Nfib	-0.8450823110605374	9.104912343888221e-12	1.676288076657801e-11
XM_005325949.5	Tysnd1	-1.4633315058680318	3.0549759032931884e-56	1.658744705772999e-55
XM_078043313.1	Cpne4	NA	NA	NA
XM_078027272.1;XM_021735923.3;XM_021735924.3	Plekhn1	NA	NA	NA
XR_013438809.1	LOC120886327	NA	NA	NA
XM_005327495.4	Rpp40	NA	NA	NA
XM_005338373.4	Lag3	-2.5113783945920867	4.200219101087635e-79	3.510077093311751e-78
XR_013435037.1	LOC120885566	NA	NA	NA
XM_021729024.3	Fat1	-1.5894554890964188	7.164305534406044e-23	1.812701790036559e-22
XM_005323074.5	C13H18orf32	-2.231266972065346	3.864377890163474e-43	1.594585642364315e-42
XR_013423439.1	LOC144365170	NA	NA	NA
XM_005316852.4	Ireb2	-3.1347183868711137	2.163423651646636e-21	5.273185888252365e-21
XR_013435969.1	LOC144375994	NA	NA	NA
XM_078028890.1	LOC101967650	-2.3895783358493956	1.8894292559549074e-105	2.5266156165051287e-104
XR_013429767.1;XR_013429766.1	LOC120885688	NA	NA	NA
XR_013438208.1	LOC106145028	-1.0109940545033027	6.473174354916694e-05	9.425930288120843e-05
XM_005342133.3	LOC101955956	NA	NA	NA
XR_013438830.1	LOC120886330	NA	NA	NA
XR_013425832.1	LOC144366727	NA	NA	NA
XM_078050656.1	Fstl4	NA	NA	NA
XR_013435281.1;XR_013435283.1;XR_013435282.1	LOC110598791	NA	NA	NA
XR_005725908.2	LOC120883717	NA	NA	NA
XM_078025028.1;XM_078025027.1;XM_005339289.2;XM_078025026.1	Tmem52	NA	NA	NA
XM_040268622.2;XM_040268621.2;XM_078041904.1;XM_078041902.1;XM_078041901.1;XM_021728390.3;XM_078041900.1;XM_021728388.3;XM_078041899.1	Tanc2	NA	NA	NA
XM_005315953.5	Sctr	NA	NA	NA
XM_078016335.1	Col4a1	NA	NA	NA
XR_013427227.1	LOC144367702	NA	NA	NA
XR_002483414.3	LOC110597666	NA	NA	NA
XM_005331004.4	Dnajb11	-2.2463194049037707	2.373628937861041e-39	9.052160116629702e-39
XR_002484887.3	LOC110598974	NA	NA	NA
XM_078042143.1	Tbkbp1	NA	NA	NA
XM_005341709.1	LOC101963590	NA	NA	NA
XM_005329700.5	Inip	NA	NA	NA
XR_013428734.1	LOC120891552	-0.001669380960768542	0.9133145017766049	0.9356387114425553
XM_078032978.1	LOC101959315	NA	NA	NA
XM_005342299.3	LOC101954712	NA	NA	NA
XM_005332777.4	Eif5a	-4.245121264111246	5.639916430196736e-152	1.4408767978689347e-150
XM_005322272.5	Gga1	NA	NA	NA
XM_078045498.1	Tbx10	NA	NA	NA
XM_078027915.1	LOC101975268	NA	NA	NA
XR_013426028.1	LOC144366877	NA	NA	NA
XM_078019070.1	LOC106145031	NA	NA	NA
XM_005330002.4	Harbi1	NA	NA	NA
XM_005337689.5	Gpc4	NA	NA	NA
XM_078041212.1	LOC101976712	NA	NA	NA
XM_040280627.2;XM_005324969.5	Bin2	NA	NA	NA
XM_005329732.5	Actl7b	NA	NA	NA
XM_005326305.5	Tmod1	NA	NA	NA
XM_021723462.3	Ogn	NA	NA	NA
XM_021727631.3;XM_005327149.5;XM_021727632.3	Ubn1	-2.960175701378583	3.2073999323928505e-61	1.9350767449257887e-60
XR_013437818.1	LOC144377153	NA	NA	NA
XM_005318241.3;XM_040279368.2	Cfap263	NA	NA	NA
XM_040285967.2	LOC101955974	NA	NA	NA
XM_005340990.4	C3H3orf52	NA	NA	NA
XR_013439193.1	LOC144377911	NA	NA	NA
XM_078022580.1	Timm17a	-2.7527012956357346	1.1024256786032889e-153	2.887762200835039e-152
XM_078019586.1	LOC120889099	NA	NA	NA
XM_078052817.1;XM_078052827.1;XM_078052819.1;XM_078052826.1;XM_078052830.1;XM_078052834.1;XM_078052840.1	Rbfox2	-3.539597337888975	3.35201374650253e-55	1.788929322158265e-54
XM_040279573.2	Kash5	NA	NA	NA
XR_013437288.1	LOC144376938	NA	NA	NA
XM_078052924.1	C6H12orf42	NA	NA	NA
XM_078030070.1	Katnal2	NA	NA	NA
XR_013427769.1	LOC144368044	NA	NA	NA
XR_013438612.1	LOC120886558	NA	NA	NA
XM_013363332.4	Slc44a2	NA	NA	NA
XM_040271478.2;XM_005322542.4;XM_040271477.2;XM_021724598.3	Abhd1	NA	NA	NA
XR_013430985.1	LOC144370902	NA	NA	NA
XM_021727611.3;XM_005327136.5	Cdip1	-2.5632444222186863	9.016782353796676e-18	1.9842194851402895e-17
XR_013426495.1;XM_040277649.2	Slc45a3	NA	NA	NA
XM_078018506.1	LOC101978527	NA	NA	NA
XM_078034582.1;XM_040282778.2;XM_040282777.2;XM_021728772.3;XM_040282773.2;XM_078034583.1	Znf711	NA	NA	NA
XR_013424152.1	LOC144365567	NA	NA	NA
XM_005325826.5	Tmem254	-0.6332704941035736	5.5627531068620044e-05	8.130971012193226e-05
XR_013425124.1	LOC144366191	NA	NA	NA
XM_005336827.5	Pebp1	-1.4228578676079608	5.830172789897462e-57	3.211930467113227e-56
XR_013428624.1	LOC144369150	NA	NA	NA
XR_013439630.1	LOC144378096	NA	NA	NA
XM_078038305.1	Kat2b	-0.27844438405170835	0.2036078469123524	0.2354682434952144
XM_078034045.1;XM_078034044.1;XM_078034043.1	Ticam1	0.1682433939634815	0.4784145403681652	0.5235426173846494
XR_001229747.4;XR_013440579.1	Hnrnpa1	-2.1088718071390815	4.46456264893333e-236	3.406029246686234e-234
XM_005336234.5	C2H19orf53	-3.0273694268647637	5.997370240660204e-44	2.517405282305519e-43
XM_005329805.5	Tnfaip3	NA	NA	NA
XM_078049636.1	Gabpb1	-1.0756713734148358	7.56743803529883e-25	2.0164000752353473e-24
XR_002483937.3;XR_005731823.2	LOC110598120	-2.2689523302946393	2.7732927659994314e-40	1.0812967908883795e-39
XM_078015895.1	LOC120888391	NA	NA	NA
XR_013438602.1	LOC144377610	NA	NA	NA
XR_013424572.1	LOC144365839	NA	NA	NA
XM_040281554.2	LOC101955168	NA	NA	NA
XM_040274348.2	Znf133	NA	NA	NA
XM_005334890.5	Ptch1	NA	NA	NA
XM_078030956.1	Tmem192	-0.8625225382228934	1.9081968157845508e-13	3.707769751797329e-13
XR_013431608.1;XR_013431609.1	F8	NA	NA	NA
XM_078022835.1	Rrp15	NA	NA	NA
XM_005322231.4	Grap2	NA	NA	NA
XM_040294432.2;XM_040294431.2;XM_021727069.3;XM_021727033.3	Lrp2	NA	NA	NA
XR_013430508.1	LOC144370594	NA	NA	NA
XM_005334615.4	LOC101962508	NA	NA	NA
XM_005328756.4	Ifng	NA	NA	NA
XR_005731388.2	LOC120887965	NA	NA	NA
XM_005324349.4	Pgap1	NA	NA	NA
XM_078018015.1	Plcd4	NA	NA	NA
XM_005325554.5	Pstpip2	NA	NA	NA
XR_013429828.1;XR_013429827.1	LOC144369962	NA	NA	NA
XM_078024246.1	LOC101975769	NA	NA	NA
XR_013431992.1	LOC144371925	NA	NA	NA
XM_078035261.1	LOC144371934	NA	NA	NA
XM_005323781.3	Spns1	NA	NA	NA
XM_005335777.5	Il5	NA	NA	NA
XM_078023072.1	LOC101976603	NA	NA	NA
XM_078043218.1	Lsmem2	NA	NA	NA
XM_005338780.5	Ajuba	NA	NA	NA
XM_005338964.5	Dxo	NA	NA	NA
XM_078052076.1	Sdc4	-3.3980323903791763	4.196299840959566e-159	1.1895504086829728e-157
XM_078035233.1	Xg	NA	NA	NA
XR_005731874.2	LOC120888327	NA	NA	NA
XM_040277455.2	Rsl1d1	-1.9385972668676001	3.4584249517533554e-13	6.666770502593944e-13
XM_078038597.1;XM_078038598.1	LOC144375083	-0.26099095499433994	0.21693227068224633	0.24986528498883934
XR_013440015.1	LOC144378316	NA	NA	NA
XR_013425190.1	LOC144366218	NA	NA	NA
XM_021733510.3	Rbms2	NA	NA	NA
XM_005337378.5	Pelp1	NA	NA	NA
XM_078051430.1	Bmp2	NA	NA	NA
XR_005735581.2;XR_005735580.2	LOC120891205	NA	NA	NA
XM_005337475.3	LOC101960047	NA	NA	NA
XM_005336748.5	Marchf11	NA	NA	NA
XM_078026805.1	Frrs1	NA	NA	NA
XM_078024277.1;XM_005323716.4	Gp2	NA	NA	NA
XM_005339353.3	Prop1	NA	NA	NA
XM_005324911.4	Prph	NA	NA	NA
XM_078041945.1	Nanos1	NA	NA	NA
XR_013422912.1	LOC120888308	NA	NA	NA
XM_078033723.1	LOC144371389	NA	NA	NA
XM_005332913.4	Ccr3	NA	NA	NA
XR_013429152.1	LOC144369417	NA	NA	NA
XM_005319355.4	Atp1b4	NA	NA	NA
XM_040279474.2	Clip3	NA	NA	NA
XM_005317765.4	Yars1	-3.478306620721219	1.1383369894094912e-57	6.375226271878934e-57
XM_005337006.5	Lrrc30	NA	NA	NA
XM_021730580.3	Slc22a8	NA	NA	NA
XR_013435039.1	LOC144375346	NA	NA	NA
XR_013435271.1	LOC120891862	NA	NA	NA
XR_005737891.2	LOC120892997	NA	NA	NA
XM_078026729.1;XM_078026730.1	Rpap2	NA	NA	NA
XR_013435824.1	LOC144375938	-1.466655053745202	3.379507183799453e-19	7.75329010917405e-19
XR_005729665.2	LOC120886604	NA	NA	NA
XM_078031999.1	LOC144370798	NA	NA	NA
XR_013428613.1	LOC144369145	NA	NA	NA
XM_078032965.1	LOC144370981	NA	NA	NA
XM_040280729.2	Spmip11	NA	NA	NA
XM_005325010.5	Igfbp6	NA	NA	NA
XM_005319594.5	Elovl7	NA	NA	NA
XR_013431970.1	LOC144371869	NA	NA	NA
XR_013425735.1	LOC144366638	NA	NA	NA
XM_005330793.3	Fgf20	NA	NA	NA
XM_021722516.2	Plpp1	-3.4207752752114655	1.0912219181502684e-53	5.620777490658896e-53
XR_013431481.1;XR_013431480.1	LOC144371524	NA	NA	NA
XR_013436126.1;XR_013436124.1	LOC110597397	NA	NA	NA
XR_013437041.1	LOC144376499	NA	NA	NA
XM_078031335.1	LOC144370529	NA	NA	NA
XR_013428758.1	LOC144369285	NA	NA	NA
XM_005334598.4	LOC101956586	NA	NA	NA
XM_078034641.1	Vsig4	NA	NA	NA
XM_078022194.1	Ppargc1a	NA	NA	NA
XM_005316110.5	LOC101968953	NA	NA	NA
XM_078033655.1	LOC144371242	NA	NA	NA
XM_005340257.3	Il36g	NA	NA	NA
XM_005326223.4;XM_078047769.1	Arid3c	NA	NA	NA
XM_078044528.1;XM_078044526.1;XM_078044527.1;XM_078044525.1	Scaf4	-0.2909844135051719	0.0734540521476703	0.08926969852478944
XM_078046724.1	Pak1	NA	NA	NA
XM_005317757.4	Zbtb8b	NA	NA	NA
XR_005733327.2	LOC120889439	NA	NA	NA
XM_078038124.1	Scn5a	NA	NA	NA
XR_013436758.1	LOC120884448	NA	NA	NA
XR_013425417.1;XR_013425418.1	LOC144366352	NA	NA	NA
XM_078033757.1	LOC144371441	NA	NA	NA
XM_078046578.1;XM_078046574.1;XM_078046575.1	Trim34	NA	NA	NA
XR_013425679.1;XR_013425681.1;XR_013425678.1	LOC144366605	NA	NA	NA
XR_013424990.1	LOC110598638	NA	NA	NA
XR_013430390.1	LOC144370421	NA	NA	NA
XM_078049452.1	Igdcc4	NA	NA	NA
XR_005732188.2	LOC120888508	NA	NA	NA
XM_005319946.5;XM_013356251.4	Tmem33	-1.4186069521052864	7.1805486033266e-21	1.72481111619373e-20
XR_013425725.1	LOC144366629	NA	NA	NA
XM_078023180.1	LOC144367334	NA	NA	NA
XR_013426478.1	LOC144367179	NA	NA	NA
XM_078038229.1	Cmtm7	NA	NA	NA
XM_005329433.5	Ppp2r5a	-1.2723991228282017	1.0112376016785122e-101	1.2701850148549144e-100
XM_078043553.1;XM_078043550.1;XM_040269994.2;XM_078043549.1;XM_078043551.1;XM_078043552.1;XM_005339917.4	Med12l	NA	NA	NA
XM_078033939.1	LOC101969149	NA	NA	NA
XM_005329845.4	Lbp	-3.659522583260278	1.9411900804483373e-124	3.282574237162638e-123
XM_005327679.5	Ccdc191	NA	NA	NA
XM_078047151.1	Drc12	NA	NA	NA
XM_005331380.5	Bglap	NA	NA	NA
XR_013428994.1	LOC144369384	NA	NA	NA
XM_013359920.4	Smarcd2	-1.7953420169822734	6.573753048822234e-13	1.2579873046266569e-12
XR_005729435.2	LOC120886471	-1.296587284771664	0.002099300138785676	0.0028354339395934456
XM_005334605.5	Cd93	-1.3083975798280354	0.00030390940053810913	0.000428480678411548
XM_078015541.1;XM_078015542.1	Il17ra	NA	NA	NA
XR_013424161.1	LOC144365571	NA	NA	NA
XM_078040496.1	LOC101973490	-1.6995065448906805	1.2168884312660595e-81	1.0750046947497125e-80
XR_013428898.1	LOC120884962	NA	NA	NA
XR_013430715.1	LOC144370776	NA	NA	NA
XM_021723625.3	LOC144364710	NA	NA	NA
XM_078041247.1;XM_078041248.1	Gsdma	NA	NA	NA
XM_078050153.1	Cdkl1	NA	NA	NA
XM_005328057.5	Slc5a12	NA	NA	NA
XM_078024831.1	Mettl26	0.3743216738903907	0.0006218762317939141	0.0008638329432243873
XR_013431576.1	LOC144371609	NA	NA	NA
XM_040291031.2	Tmem259	NA	NA	NA
XR_013438579.1	LOC144377587	NA	NA	NA
XM_078029750.1;XM_078029756.1;XM_078029751.1;XM_078029757.1;XM_078029760.1;XM_078029753.1;XM_078029759.1	Myt1l	NA	NA	NA
XM_078049119.1	Dbn1	NA	NA	NA
XM_005337803.5;XM_013364011.4;XM_013364010.4;XM_078024429.1;XM_013364012.4;XM_013364014.4;XM_013364013.4;XM_013364015.4	Tsc2	NA	NA	NA
XM_021729873.3	Lad1	NA	NA	NA
XR_013437089.1	LOC120890408	NA	NA	NA
XR_013428266.1	LOC144368506	NA	NA	NA
XR_013435653.1	LOC144375765	NA	NA	NA
XM_005317404.3	Eif1b	NA	NA	NA
XM_078037858.1	Lsm4	-3.384210500397754	3.227931660620775e-69	2.2836926769904673e-68
XM_005327318.5	Wdr36	NA	NA	NA
XM_078045216.1	LOC144376924	-3.7276521296528418	9.86139756007165e-21	2.3585009622505948e-20
XR_013429664.1	LOC144369851	NA	NA	NA
XM_078025060.1	Mmel1	NA	NA	NA
XM_005328630.4	Atp6v0d2	NA	NA	NA
XM_005334851.4	Pex3	NA	NA	NA
XR_013435175.1	LOC120891895	NA	NA	NA
XM_078046004.1	LOC101961075	NA	NA	NA
XM_078038978.1	Wscd2	NA	NA	NA
XR_013440542.1	LOC144378633	NA	NA	NA
XM_005318427.5	Fa2h	NA	NA	NA
XR_013426196.1	LOC144366968	NA	NA	NA
XM_078033311.1	LOC144371100	NA	NA	NA
XM_078033339.1	LOC110599477	NA	NA	NA
XM_021725007.3;XM_005323058.4;XM_005323057.4	Dcc	NA	NA	NA
XM_005339977.3	Slc7a3	NA	NA	NA
XR_013437619.1	LOC144377052	NA	NA	NA
XR_013425326.1	LOC144366303	NA	NA	NA
XR_013436981.1	LOC144376466	NA	NA	NA
XM_013363121.4;XM_005335805.5	Anxa6	NA	NA	NA
XR_013426733.1	LOC144367391	NA	NA	NA
XM_005332520.5	Lrrc34	NA	NA	NA
XM_040291881.2	Gck	NA	NA	NA
XM_078037370.1	Adgre5	NA	NA	NA
XR_013428970.1	LOC144369372	NA	NA	NA
XM_078042922.1	LOC144376178	NA	NA	NA
XM_021724228.3	Nt5c3b	NA	NA	NA
XM_021722032.3	LOC101963482	NA	NA	NA
XR_013424618.1	LOC144365888	NA	NA	NA
XM_021727499.3	Sema3b	NA	NA	NA
XM_005335895.5	Haus6	NA	NA	NA
XM_013365076.4	Pofut3	NA	NA	NA
XM_005335968.4	LOC101964695	NA	NA	NA
XR_005728623.2	LOC120885869	NA	NA	NA
XM_005340119.5;XM_078038928.1	Tchp	NA	NA	NA
XR_005734740.2	LOC120890509	-1.1489392488328112	0.018693154251153834	0.023828841813186397
XM_078050788.1	Serpina5	-0.39759762505384605	2.1090558048370777e-08	3.497837993295714e-08
XR_013430365.1	LOC144370386	NA	NA	NA
XR_005726186.2	LOC120884021	NA	NA	NA
XR_005726113.2	LOC120883968	NA	NA	NA
XM_005322372.4;XM_005322371.4	Nr1h4	0.45931861955953174	0.002797291841921498	0.0037506411632793717
XM_005319570.4	Cwc27	NA	NA	NA
XM_005327569.5	Rab33b	-2.6911452632173902	3.011191797275331e-36	1.0599676845395089e-35
XM_021734194.3	Adm5	-0.4001148651875097	0.21473068707777446	0.2475016726709292
XM_078030861.1	Adra1a	-0.6377787318128092	0.010725429324575535	0.013896805390024886
XM_078029779.1	LOC101961704	NA	NA	NA
XM_040274671.2;XM_013357493.4;XM_040274673.2	Rad51b	NA	NA	NA
XM_005317742.5	Ccdc28b	NA	NA	NA
XM_078032747.1;XM_005335492.4;XM_021733378.3	Kcng4	NA	NA	NA
XM_005326805.5	Lyve1	NA	NA	NA
XM_005334235.5	Cryab	NA	NA	NA
XM_078024245.1	Mosmo	NA	NA	NA
XM_078053039.1	Kitlg	NA	NA	NA
XR_005736162.2;XR_013435118.1	LOC120891660	NA	NA	NA
XM_078030499.1	Ldlrad4	NA	NA	NA
XM_005325972.4;XM_013358883.4;XM_013358882.4;XM_013358881.4	Hnrnph3	-2.652192936306609	2.4046485916297415e-213	1.3968055240151007e-211
XR_013423216.1	LOC144364986	-0.05384322449086282	0.9480421896456788	0.9606928107721253
XR_013426707.1	LOC144367379	-0.5469453337106269	0.18245491781924272	0.2127141665139129
XM_005320843.4	Prap1	NA	NA	NA
XM_040294629.2	LOC101974834	NA	NA	NA
XR_013439005.1	LOC120886464	NA	NA	NA
XR_002483508.3	LOC110597743	NA	NA	NA
XR_013430998.1	LOC144370911	NA	NA	NA
XM_078019880.1;XM_021721828.3	Cilk1	NA	NA	NA
XR_013439523.1	LOC144378041	NA	NA	NA
XM_078047497.1	Zfand5	-1.2306830102829245	6.3061616001451925e-71	4.605139183520232e-70
XM_021733802.3	Klf1	NA	NA	NA
XM_005317892.5	LOC101974608	0.1355216187909503	0.998731557019355	0.9990936568043641
XM_078044406.1	Cldnd1	-1.3885831235807824	5.107614500239931e-14	1.0071052650246791e-13
XM_005328003.4	Cldn18	NA	NA	NA
XM_078022251.1	LOC120887240	NA	NA	NA
XM_005340027.5	Mrps9	NA	NA	NA
XR_013424052.1	LOC144365525	NA	NA	NA
XR_013427743.1	LOC120890745	NA	NA	NA
XM_078017710.1	LOC120893075	NA	NA	NA
XM_005332036.5	Eef2	-3.0711917164855755	2.3815436786568834e-286	2.776510957758078e-284
XM_005321700.5	Abi3	NA	NA	NA
XM_078028779.1	Map4k4	-4.345600653914729	8.48298976318184e-172	2.8660386842750075e-170
XM_078048090.1;XM_078048092.1	Traf1	-0.504604851234842	0.12902289226733632	0.15311641444342314
XM_078016831.1	Slc25a32	NA	NA	NA
XM_078046241.1	Pdhx	-1.0135196045989117	4.9040033850753634e-46	2.1701624175333505e-45
XR_005733115.2;XR_002483548.3	LOC110597775	NA	NA	NA
XM_005325448.3	Garin3	NA	NA	NA
XR_013425159.1	LOC144366204	NA	NA	NA
XM_005328699.5	Lemd3	-1.559070906213317	5.327422602624139e-61	3.198965585289903e-60
XM_021721873.3;XM_078019964.1;XM_078019961.1;XM_040282710.2;XM_078019962.1	Tjap1	NA	NA	NA
XM_078034951.1;XM_078034950.1;XM_078034949.1	Ddx3x	-2.963749813285853	0.0	0.0
XM_078023914.1	Limk1	NA	NA	NA
XR_013425625.1	LOC144366565	NA	NA	NA
XR_005736424.2	LOC120891852	NA	NA	NA
XM_078041603.1;XM_005332708.5;XM_078041605.1	Ube2o	NA	NA	NA
XM_005328501.5	Alkbh4	NA	NA	NA
XR_005727257.2	LOC120884868	NA	NA	NA
XM_005329097.4	Mmp27	NA	NA	NA
XM_005335286.5	Znf518a	NA	NA	NA
XM_005318370.5	Tmed6	-3.316187091625837	2.331807778358025e-70	1.6864603656931893e-69
XM_078015943.1	LOC144365132	NA	NA	NA
XR_013425043.1	LOC144366149	NA	NA	NA
XM_005318556.4	Elovl5	-3.454737607162321	2.7633447852632852e-99	3.312612086895995e-98
XM_078043881.1;XM_078043884.1;XM_078043883.1;XM_078043885.1	Opa1	-1.049264453222777	3.077220535093255e-11	5.567583164859983e-11
XM_021722504.3	LOC101973121	NA	NA	NA
XM_040276305.2	Cyp46a1	NA	NA	NA
XR_013431892.1	LOC101965046	-0.312413043992087	0.5935186246805408	0.6374943769276814
XR_013436463.1	LOC120888247	NA	NA	NA
XM_078033943.1	Stap2	NA	NA	NA
XR_013425605.1	LOC144366552	NA	NA	NA
XM_078026365.1	Plvap	NA	NA	NA
XM_078035541.1	LOC144372132	NA	NA	NA
XM_078047285.1	Fez1	NA	NA	NA
XM_078039079.1	Slc8b1	0.8563605356339089	0.052075036325444135	0.06416360720212322
XM_013362789.4	Fastkd2	NA	NA	NA
XM_078035385.1	LOC101954944	NA	NA	NA
XR_013435659.1	LOC144375775	NA	NA	NA
XM_078018518.1	Lgsn	NA	NA	NA
XM_078024356.1	Rhbdf1	NA	NA	NA
XR_013438441.1	LOC144377429	NA	NA	NA
XM_078039365.1	Ubc	-0.4774960152720947	2.6454625552539513e-20	6.249376798263295e-20
XM_078033858.1	LOC144371530	NA	NA	NA
XR_013431172.1	LOC144371028	NA	NA	NA
XM_005339898.5	Pnma2	NA	NA	NA
XM_078050096.1	Tmem229b	0.5682977092718718	0.00770575462765534	0.010071748607360978
XM_040279095.2;XM_005318144.3;XM_005318143.3	Neto2	NA	NA	NA
XR_013423499.1	LOC144365204	NA	NA	NA
XM_040293756.2;XM_005316260.2	Zfpm2	NA	NA	NA
XR_013426281.1	LOC144367075	NA	NA	NA
XM_078033782.1	LOC144371476	NA	NA	NA
XM_005316737.4	Rplp1	-2.2566990556774584	9.592137281639909e-44	4.004989475348012e-43
XM_078032235.1	Misp	NA	NA	NA
XM_040272834.2	Flt4	NA	NA	NA
XM_078020757.1	Neurog1	NA	NA	NA
XM_021729477.3;XM_013360568.4	Chd6	-0.8590807174355193	1.724600943644241e-12	3.2558750851899205e-12
XM_005333366.3	Rce1	-1.4114170449215915	0.00030309392555054435	0.0004274037425459337
XR_001229712.4;XM_005323700.5	Cep20	NA	NA	NA
XM_078045145.1	Tpd52l3	NA	NA	NA
XM_078028740.1	Il18r1	-1.7846893696376271	1.668795869342571e-09	2.860521393349168e-09
XM_078025563.1	C1qb	NA	NA	NA
XR_013425507.1	LOC144366401	NA	NA	NA
XM_005337789.5	Tedc2	NA	NA	NA
XR_013438739.1	LOC144377718	NA	NA	NA
XM_005320730.5	Wdr11	-1.316856908461475	1.0827467982646387e-13	2.117277728002728e-13
XM_005323751.5	Ndufab1	-2.40456980655955	2.0493790816920441e-81	1.7998658194913415e-80
XM_005337228.5	Msra	NA	NA	NA
XR_013434847.1	LOC144375256	NA	NA	NA
XR_013427391.1	LOC144367855	NA	NA	NA
XR_005730401.2	LOC120887257	NA	NA	NA
XM_040275405.2	Sh2d7	NA	NA	NA
XR_013431394.1	LOC120891405	NA	NA	NA
XM_078035478.1	LOC101963126	-2.7309863887860133	1.840150669333356e-24	4.8601937349734695e-24
XM_078039165.1;XM_078039164.1	Sh2b3	1.0010161753701814	0.05766969566496164	0.07078830071427597
XM_078024010.1;XM_078024011.1;XM_005328566.3	Itgad	NA	NA	NA
XM_005331831.5	Igfbp5	NA	NA	NA
XM_005330470.4	Cnot9	NA	NA	NA
XM_078035355.1	LOC144364762	NA	NA	NA
XM_005329814.5	Txlnb	NA	NA	NA
XR_013437984.1	LOC144377227	NA	NA	NA
XR_013423614.1	LOC144365302	NA	NA	NA
XM_005326576.5	Fh	-0.7859219103962488	7.457290022658176e-33	2.4330988633249133e-32
XR_013436011.1	LOC120885409	NA	NA	NA
XR_013437454.1	LOC144376994	NA	NA	NA
XR_013424559.1	LOC144365799	NA	NA	NA
XR_013431781.1	LOC144371718	NA	NA	NA
XM_005333041.5	Ap1m1	-2.276230455037756	2.0229681007549953e-19	4.675448402624452e-19
XM_040276674.2	LOC101978579	NA	NA	NA
XR_013430491.1	LOC144370577	NA	NA	NA
XM_078029671.1	Odc1	NA	NA	NA
XR_013439040.1	LOC120885539	NA	NA	NA
XM_005333180.5	Ddx41	-0.3121990203943412	0.22714165315216123	0.2609709256668769
XM_078033079.1;XM_013360891.2;XM_078033078.1;XM_078033082.1;XM_078033081.1;XM_078033077.1;XM_078033080.1;XM_078033076.1	Kmt2b	-3.000212807437752	1.9892167713238453e-22	4.9700397901096075e-22
XR_013424111.1	LOC144365553	NA	NA	NA
XR_013428053.1;XR_013428056.1;XR_013428055.1;XR_013428054.1;XR_013428057.1	LOC144368256	NA	NA	NA
XM_078044022.1	LOC144376396	NA	NA	NA
XR_013429710.1	LOC120892055	NA	NA	NA
XR_013435724.1	LOC144375871	NA	NA	NA
XR_013440342.1	LOC144378557	NA	NA	NA
XM_078020283.1	Ly6g6c	NA	NA	NA
XM_005324207.4	Lars1	NA	NA	NA
XM_078024926.1	LOC144367765	NA	NA	NA
XR_013425253.1	LOC144366253	NA	NA	NA
XM_005328393.5	Clmp	NA	NA	NA
XM_078032851.1	Fanca	NA	NA	NA
XM_005341561.5	Rdh13	NA	NA	NA
XM_078028499.1;XM_078028498.1	Cnnm3	-2.286012874035318	1.763520384169043e-82	1.5815319588254878e-81
XM_078022761.1;XM_040278701.2;XM_078022762.1	Hhat	NA	NA	NA
XM_021728410.3	Scn4a	NA	NA	NA
XR_013423618.1	LOC144365306	NA	NA	NA
XM_021728430.3;XM_078041805.1;XM_078041807.1	Arsg	NA	NA	NA
XR_005733171.2	LOC120889265	NA	NA	NA
XR_013440078.1;XR_013440077.1	LOC144378427	NA	NA	NA
XM_005318225.4	Coq9	-0.5365931401203221	0.00043380863182393355	0.0006077946766964472
XR_013429608.1	LOC120886146	NA	NA	NA
XM_040270449.2	Zbtb11	-0.288168462208818	0.27290240915706776	0.3104445395172993
