Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XR_013438431.1	LOC144377425	56.436001738485054	-2.1347768488011094	0.372925912933172	-5.724399337151075	1.0380033138463837e-08	1.0751142287839004e-06
XM_078046458.1;XM_078046457.1;XM_078046455.1;XM_078046454.1;XM_078046452.1;XM_078046453.1;XM_078046451.1;XM_078046450.1;XM_078046448.1;XM_078046449.1;XM_078046443.1;XM_078046444.1;XM_078046445.1;XM_078046447.1;XM_078046446.1	Bmal1	607.9570909665791	2.125339915785349	0.3723462051964655	5.707967171745261	1.1433346477876568e-08	1.173823571728661e-06
XM_040278693.2	Acbd7	50.89478795122224	-2.033104093891564	0.35628677655658497	-5.706369777573458	1.1541112832537752e-08	1.1745842138436683e-06
XR_013435264.1	LOC120891866	164.68385749188403	-1.6154618959283578	0.28450934163243524	-5.678062754141175	1.3622874064337978e-08	1.374501017663894e-06
XM_005327846.5	Pipox	243.53526371631224	-2.230207270864816	0.39382864019790453	-5.662887467361705	1.48846779665797e-08	1.4889766745371694e-06
XM_005327906.5	Serpinf1	162.1737373231202	-1.427086534810192	0.252779248375538	-5.645584216193493	1.646212614393647e-08	1.605606036571937e-06
XM_021723423.3	Wdr97	65.16200536197533	-1.817481853189189	0.3219088573141513	-5.645951678227685	1.6426998390046375e-08	1.605606036571937e-06
XR_013439260.1;XR_013439262.1;XR_013439257.1;XR_013439256.1;XR_013439254.1	LOC120886803	617.1000551905727	-1.659090755721344	0.2937361458817126	-5.648234917569385	1.6210356647116858e-08	1.605606036571937e-06
XR_001229862.4	LOC106144977	180.0195074659034	-1.7069091450561704	0.30256060753685166	-5.641544545247088	1.6853142441471247e-08	1.6301585052477643e-06
XM_078050276.1	Stxbp6	1692.3730342818183	1.3530739219489343	0.24156565956128162	5.601267681864687	2.127898371879395e-08	2.041387093809544e-06
XM_040288609.2	Rad54l	552.9388765451826	2.9590278076875047	0.5288486363272331	5.595226316999636	2.2033416246831403e-08	2.09657807929199e-06
XM_078039235.1	LOC144375247	271.2007839894343	-1.286034505549915	0.23094194471692475	-5.568648463258857	2.5672283482160542e-08	2.423132305445218e-06
XM_021725128.3	Kctd21	137.65954310376438	-2.2133033208383437	0.3993450754695505	-5.54233282640568	2.984683067397511e-08	2.7946184496656377e-06
XM_040292663.2	Slc2a9	719.5646471339354	1.4214632612026885	0.25673125894297133	5.536775175158719	3.080916219492178e-08	2.8618288438838454e-06
XM_078025550.1;XM_078025547.1	Zbtb40	900.9112205090506	-1.4417397457828003	0.260479843980035	-5.534937842996042	3.113387451376615e-08	2.869219427630859e-06
XM_005330779.5	Ppp1r3b	2441.624332166288	-1.416877376248549	0.2560571235657037	-5.533442524534887	3.140059092164601e-08	2.8711915323980067e-06
XM_005331372.5	Rab25	52.088889156781185	-1.9225884000236921	0.34770772280513335	-5.529323261828075	3.2146848818207305e-08	2.9166412292116148e-06
XM_021728670.3	Rad54b	332.3128006962386	-1.306019715582111	0.23636342019888665	-5.525473080746455	3.285989603922893e-08	2.958401717254888e-06
XM_021722646.3	Zbtb37	124.9244723902812	1.3106981201641064	0.23737988059367854	5.52152152442784	3.36076634365407e-08	3.0026266630631477e-06
XR_013435266.1	LOC144375428	323.83738000982686	-2.6799534804216645	0.4865134294893243	-5.508488189595744	3.619285186404025e-08	3.2090995319449025e-06
XM_005320137.4	Pex11a	280.27456247744357	1.5204648034950843	0.2761589921635724	5.505758807935155	3.6758150447574564e-08	3.234717239386562e-06
XM_005326077.4	Nrdc	962.103481723556	-1.2477344623268989	0.22678885671698204	-5.501745016881458	3.7605054818143594e-08	3.284548967101139e-06
XM_005320128.5	Abhd2	8651.935601374205	1.561847844472685	0.28395797547158846	5.50027813756179	3.791926123667676e-08	3.287459507511591e-06
XM_013358216.3	Cyp1a1	301.0031378236445	-5.939122276042393	1.0812736873318975	-5.492709519915817	3.958135342556199e-08	3.4063247095057173e-06
XM_005337557.5	Hpgds	276.90102687656474	1.194622933326667	0.21772608149392517	5.486815934635733	4.0924316594143324e-08	3.4607857173931547e-06
XR_005730397.2	Flvcr1	150.4922297526114	1.5159027744374545	0.2761987443959503	5.488449188111808	4.054778717640109e-08	3.4607857173931547e-06
XM_005326017.5	Oma1	316.73816381261526	-0.9726075136550907	0.1772872846286886	-5.486053417153547	4.11012657824375e-08	3.4607857173931547e-06
XM_078040496.1	LOC101973490	4632.43316160174	1.0301781910495706	0.1879661351304269	5.480658472520837	4.2374576767280194e-08	3.542514617744624e-06
XM_078029514.1	Kcnk3	191.11306718733036	-1.490105601380217	0.27202226967052046	-5.477880921974023	4.304496369313158e-08	3.573037269960369e-06
XM_078026452.1	Pde4b	346.82722990114803	-2.3698861016959714	0.4361574523425889	-5.433556365866003	5.524182272761588e-08	4.553171078901523e-06
XM_078038933.1	Gltp	90.95655678167037	-1.5233377645062551	0.28267749264870484	-5.388960225423291	7.086648605094129e-08	5.800149319861656e-06
XM_078026343.1	LOC106145120	67.99581016300517	-1.6894919367894143	0.3135982822196295	-5.387440023048894	7.146831325115538e-08	5.808785682580017e-06
XR_013437131.1	LOC144376549	104.87798635645481	1.6032097926212854	0.29775165182614644	5.384385889343042	7.269240224804367e-08	5.852092349579892e-06
XM_078015115.1	Gys2	3438.3797099131475	-1.8730532429612912	0.34791683915411636	-5.383623418501991	7.300115200261998e-08	5.852092349579892e-06
XM_078020801.1	Fgfrl1	322.32844772460265	1.592675429027864	0.2966491861379524	5.368885213415733	7.922482104999716e-08	6.3078047997902505e-06
XM_040282189.2	Mylk4	778.8148871388339	-1.4702588737006481	0.2745105370102016	-5.3559287367027695	8.511805465570559e-08	6.731227781691745e-06
XR_013437126.1	LOC144376545	21.396423638962492	-4.347805018229339	0.8120535093224455	-5.354086853041278	8.59895520995833e-08	6.7545081729766644e-06
XM_005316973.5	Grtp1	152.28689799417853	-1.3767342922316887	0.25731731734220264	-5.350336722191105	8.779072961871813e-08	6.850017996383181e-06
XM_078038648.1	LOC110597289	334.1510284020353	1.7808408461357483	0.3333224389837034	5.342697154039534	9.157368547997718e-08	7.097870297070549e-06
XR_013428970.1	LOC144369372	146.98407840218826	1.794001983403941	0.3369810485319555	5.323747407219009	1.0165103616778109e-07	7.827129784919145e-06
XM_078032026.1	LOC101957277	2163.392592711461	-2.345167559618518	0.4416029320191132	-5.310579685003124	1.0927709125744574e-07	8.359340366517288e-06
XR_013428015.1	LOC144368240	677.2475411979375	-2.26721798235336	0.42831338564545735	-5.293362426524963	1.2008759011509918e-07	9.126656848747538e-06
XM_078020703.1	Hspa4l	286.90311446820516	-1.2822351452388328	0.24242897843870503	-5.289116645611857	1.2290849392232488e-07	9.280780728173487e-06
XM_078052476.1	Arsa	416.917488265919	1.0190972893983534	0.19303038431965353	5.279465680961158	1.2956114221825195e-07	9.720407746938595e-06
XM_078045568.1	Cst6	232.52624677923998	1.0967477244469208	0.207874484199866	5.276009360496721	1.3202734708306011e-07	9.842344396561374e-06
XR_013435775.1	LOC144375920	104.30175970737419	-2.072447633753904	0.3936284619376053	-5.26498420249502	1.402014127280456e-07	1.0385552750437e-05
XR_002483992.3;XR_013430292.1	Sap30	334.52431423285174	-1.323158148770681	0.25201539848599736	-5.250306753950985	1.518461292192656e-07	1.1177403121901162e-05
XM_005331909.4	Dusp16	1145.294870721191	-0.9385994040092319	0.17885199997959284	-5.247911145060312	1.5383345638976937e-07	1.125291733491163e-05
XM_040280099.2	LOC101957317	47.1812656243736	1.7744411294565265	0.3398487024957264	5.221267924301815	1.777022254218753e-07	1.2918179169798935e-05
XM_078032024.1	LOC144370812	769.9885707713938	-1.923311177877814	0.36855133141826524	-5.218570695366902	1.8030915542924666e-07	1.3026779970024092e-05
XM_040274356.2;XM_005329038.3	Npc1	1017.3474241077587	-1.4552722850847744	0.2801700336256998	-5.194246744564345	2.0555037378727172e-07	1.4759273465068885e-05
XM_040283331.2	Vnn1	549.6442647949399	-1.4713697599306654	0.28352640753958247	-5.1895333937289445	2.1082169518760945e-07	1.4995289939999565e-05
XM_005336631.5	Sult2b1	268.68826200148044	-1.5666729004767495	0.30192056603507644	-5.189023460875259	2.1139976419172317e-07	1.4995289939999565e-05
XM_005327033.5	Amotl2	433.3861576454338	-1.0530451000173462	0.20325859382219544	-5.180814647072284	2.2091893275810445e-07	1.557611559639069e-05
XM_005326183.4	Dnaja1	178.0381251175654	-1.7795565487327563	0.3436723124302211	-5.1780620211995565	2.242027020903731e-07	1.5712984582429504e-05
XM_005331513.5	Fads2	1007.9976383994798	-1.6200699998482642	0.3130303807254848	-5.175440147673721	2.273743136845878e-07	1.5840410520026285e-05
XM_021732973.3	Hao2	406.25448097778116	-1.2968126661320025	0.2511193713367832	-5.1641283554856106	2.415619016752774e-07	1.6558044595361996e-05
