Transcript	Gene	log2fc	pvalue	FDR
XM_078015918.1	LOC144365120	NA	NA	NA
XR_013436511.1;XM_078043304.1	Mrpl3	-0.5047171626744725	0.004542371414095159	0.008455601406131441
XM_013360519.4;XM_005329820.5	Slc18b1	NA	NA	NA
XR_013439903.1	LOC144378216	NA	NA	NA
XM_005330166.5	Amd1	0.271225387864509	4.216695809516199e-07	1.2009896554854779e-06
XM_078025243.1	Ube4b	-0.07124413496446086	0.7778207152219844	0.8430086542970309
XR_013426023.1	LOC144366873	NA	NA	NA
XM_013358116.4	Ppp2r2b	NA	NA	NA
XM_078020142.1	Rpl10a	-1.1049712169266794	1.1092749210127834e-14	5.5411925908343685e-14
XM_005331637.4	Zp1	NA	NA	NA
XM_013362054.3	Gpr137	NA	NA	NA
XM_078042386.1	Acaca	-1.891760308204515	3.3979450741102618e-105	3.3997334662545303e-103
XM_078041034.1	Becn1	NA	NA	NA
XM_005317848.4	Akirin1	-1.1015090376947427	1.1419653262886378e-33	1.4419103149426053e-32
XM_078026214.1	LOC101978636	-0.3037461632435485	0.00041245684345477175	0.0008878616173462116
XM_013357225.4	Fam91a1	-0.7342203861909331	2.8233927638235373e-09	9.538986334173954e-09
XM_005316200.5	Deptor	NA	NA	NA
XM_078026086.1	C11H1orf210	NA	NA	NA
XM_040290478.2;XM_078033513.1;XM_040290473.2	Mtmr14	-0.6551680718419644	1.6227528468903348e-12	6.986330764329829e-12
XM_021731805.3	Kcnk4	NA	NA	NA
XM_005327103.5	Atp5f1e	-0.8680497815366419	8.042357579049651e-09	2.6223879515906326e-08
XR_005732763.2	LOC120889027	NA	NA	NA
XR_013439527.1	LOC144378043	NA	NA	NA
XM_078046368.1	LOC120889616	-0.1524752184553932	0.11721806009329287	0.16755650347866555
XM_005322785.5	Zbtb1	-0.27797643738198546	0.0647101094198627	0.09798435809048862
XR_013425682.1	LOC144366606	NA	NA	NA
XM_040281860.2	LOC101962369	NA	NA	NA
XR_013423456.1	LOC144365180	NA	NA	NA
XM_078043322.1	Nphp3	NA	NA	NA
XM_005338007.5	Ndufaf4	NA	NA	NA
XM_078038225.1	LOC144375049	NA	NA	NA
XM_040284748.2;XM_021727362.3;XM_021727367.3;XM_021727364.3;XM_078046489.1;XM_078046488.1;XM_040284749.2	Irag1	NA	NA	NA
XM_040272004.2	Opalin	NA	NA	NA
XR_013439029.1	LOC144377843	NA	NA	NA
XM_005319262.4	Sun3	NA	NA	NA
XM_005339333.5	Cnot6	-1.2248672036224681	1.3447131803130716e-05	3.3719328450793405e-05
XM_040278685.2	Nmt2	-0.10881492666063354	0.5168380062584099	0.604668525038786
XR_013430533.1	LOC144370630	NA	NA	NA
XR_013435058.1	LOC144375353	NA	NA	NA
XM_005337329.4	Med31	-1.4845273539233128	5.21500499998636e-32	6.123783153381374e-31
XM_078041910.1	Mrc2	NA	NA	NA
XR_013429400.1	LOC144369609	NA	NA	NA
XR_013430461.1	LOC144370482	NA	NA	NA
XM_078042626.1	Rpa1	NA	NA	NA
XM_005315896.5	Gypc	NA	NA	NA
XR_013439516.1	Ralgapa2	NA	NA	NA
XM_005330401.4	LOC101962310	NA	NA	NA
XM_005338430.5	Thnsl2	-1.1091637207138794	3.239866674518211e-24	2.705264955311473e-23
XM_078038764.1	Bmpr1a	-1.8623299191181675	2.6859337802912577e-14	1.309220542649662e-13
XR_005726349.2	LOC120884106	NA	NA	NA
XM_013360521.4;XM_021729434.3;XM_005329795.5;XM_078019073.1;XM_078019075.1;XM_078019077.1;XM_040283372.2;XM_078019074.1;XM_078019076.1;XM_078019078.1	Bclaf1	-0.10558470586501993	0.11884357478369155	0.16965329336455393
XM_005331328.5	Krtcap2	-1.497994048897709	2.7218210947971703e-19	1.7740052232718014e-18
XM_040288148.2	LOC106144622	NA	NA	NA
XM_078047504.1	C4H9orf57	NA	NA	NA
XM_021724538.3	Capn14	NA	NA	NA
XM_078015940.1	LOC144365129	NA	NA	NA
XM_040286368.2	Ttc16	NA	NA	NA
XM_078035826.1	Shfl	-0.6990891829804642	0.013560596886256968	0.023456501074408095
XM_078045800.1;XM_078045798.1	LOC101956773	NA	NA	NA
XR_013434326.1	LOC144375025	NA	NA	NA
XR_013426627.1	LOC144367300	NA	NA	NA
XM_078050500.1	LOC144377883	-1.3648767399295652	2.3025169152202695e-38	3.46471080936707e-37
XM_078024113.1	Cln3	-1.3430478939150272	1.4230306118147649e-12	6.145035521842204e-12
XM_078043702.1	Ccdc39	NA	NA	NA
XR_013429924.1	LOC144370015	-0.0999972974207126	0.5507018436033535	0.6377822948764486
XM_078022151.1	Nudt6	NA	NA	NA
XM_078017159.1	Rps20	-0.9036985479884034	0.0005763861016739305	0.001216704480387326
XM_078040283.1	Znf800	-0.07081915166908878	0.46327392866570993	0.5531933030110017
XR_013440067.1	LOC144378412	NA	NA	NA
XM_078042642.1	Tsr1	NA	NA	NA
XM_078031359.1	LOC144370624	NA	NA	NA
XM_040268632.2;XM_005328180.4;XM_078041912.1;XM_078041913.1	Marchf10	NA	NA	NA
XM_013360468.4	Ddx55	NA	NA	NA
XM_078033264.1	LOC101965817	NA	NA	NA
XM_005316996.4	Slc10a2	NA	NA	NA
XM_005321017.5	Lcn2	-0.8288039992507369	0.027916349602772898	0.04560496756935372
XM_005324200.4	Stk32a	NA	NA	NA
XM_005323506.5	Kcne1	NA	NA	NA
XM_005318452.4	Vat1l	NA	NA	NA
XR_013425942.1	LOC144366805	NA	NA	NA
XM_078044301.1	LOC144376424	NA	NA	NA
XR_005735898.2	LOC120891470	NA	NA	NA
XR_013427895.1	LOC144368124	NA	NA	NA
XR_002484184.3	LOC110598367	NA	NA	NA
XR_013428008.1;XR_013428009.1	LOC120890537	NA	NA	NA
XM_078026579.1	LOC120891383	0.046124499889812084	0.7615171455912922	0.8289093296807113
XR_005735180.2	LOC120890763	NA	NA	NA
XR_013429168.1	LOC144369422	NA	NA	NA
XR_013426980.1;XR_013426979.1	LOC144367518	NA	NA	NA
XR_013429999.1	LOC120886503	NA	NA	NA
XR_013426427.1	LOC144367139	NA	NA	NA
XR_013423183.1;XR_005731962.2	LOC120888376	NA	NA	NA
XM_078032396.1	Sbno2	-0.7868154896776239	3.966783378549938e-06	1.0441184126709368e-05
XM_078020184.1;XM_078020183.1	Hmga1	NA	NA	NA
XM_078029646.1	Lratd1	NA	NA	NA
XM_040268904.2;XM_005321681.4;XM_040268905.2;XM_005321682.4	Kat7	-0.9818706387814522	8.755921155341486e-30	9.386281644532423e-29
XM_078037807.1	Insl3	NA	NA	NA
XR_005732745.2	LOC120889019	-2.5989905370770456	5.197624048636581e-29	5.379682386456338e-28
XR_013427806.1	LOC144368066	NA	NA	NA
XM_078030916.1	Hrurf	NA	NA	NA
XM_005323742.5	Igsf6	NA	NA	NA
XM_078033717.1	LOC144371377	NA	NA	NA
XM_078031233.1	LOC101977689	NA	NA	NA
XM_005333875.5	Tmf1	-0.08257505014916046	0.7411926727981822	0.8112247593976523
XM_021725684.3	Slc26a2	NA	NA	NA
XR_005736639.2	LOC120892010	NA	NA	NA
XM_005321494.4;XM_078042429.1	Heatr9	NA	NA	NA
XR_013427431.1;XR_013427434.1	LOC144367877	NA	NA	NA
XM_040279548.2;XM_078032247.1	Mylk3	NA	NA	NA
XR_013435049.1	LOC144375348	-0.44127564198158836	0.5573074185808042	0.6445161974110436
XM_005322027.3;XM_078029158.1	Pnpt1	NA	NA	NA
XM_021719773.3;XM_078034775.1;XM_005339775.5	Phf8	NA	NA	NA
XR_013428352.1;XR_013428353.1;XR_013428351.1	Fmo5	NA	NA	NA
XM_078015885.1	LOC120888575	NA	NA	NA
XR_013426639.1	LOC144367312	NA	NA	NA
XM_005332409.5;XM_021731107.3	Chrm2	NA	NA	NA
XM_005342883.3	Krtap12-3	NA	NA	NA
XM_005341948.5	Tbcb	NA	NA	NA
XM_078033291.1	LOC144371084	NA	NA	NA
XR_013424293.1	LOC144365624	NA	NA	NA
XM_078023726.1	Kpna7	NA	NA	NA
XR_013430348.1	LOC144370368	NA	NA	NA
XM_078023543.1	Foxl3	NA	NA	NA
XM_078040650.1	Dennd2a	NA	NA	NA
XM_021735047.3	Vipr1	NA	NA	NA
XM_078023540.1	LOC101968787	NA	NA	NA
XM_021732841.3	H6pd	-0.07399679632080484	0.6932302063606459	0.7685637377283755
XM_078029733.1	Eipr1	NA	NA	NA
XR_013429624.1	LOC144369831	NA	NA	NA
XM_005315671.5	Ccnh	0.3490905815156281	0.004401254007199004	0.00821436182057028
XR_013436920.1	LOC144376433	NA	NA	NA
XR_013440364.1;XM_078052928.1;XM_013357299.4	Chpt1	-1.5096108579174536	3.7931670420631095e-06	9.993423917871534e-06
XM_040271117.2	Dhx57	NA	NA	NA
XM_021721229.3	Foxk2	-0.0005325174219084323	0.9297081382457545	0.9618214242107204
XM_040275109.2	Anpep	-1.0590218096479376	1.0115895633262892e-25	9.018908722745952e-25
XM_005323064.5	Me2	NA	NA	NA
XM_078051215.1	Slco3a1	NA	NA	NA
XM_078018541.1	LOC101956127	NA	NA	NA
XM_005316541.5	Eid1	0.07107504109894255	0.7467867855532553	0.816084566770047
XM_005322501.4	Rbks	-0.33817324615722444	4.646021590774653e-06	1.2157770975980954e-05
XM_078032899.1	Capn12	NA	NA	NA
XM_005324451.3	Lta4h	NA	NA	NA
XR_013431699.1	LOC144371699	NA	NA	NA
XM_078023141.1	LOC101957788	NA	NA	NA
XM_005324727.4	Slc35a1	NA	NA	NA
XR_013438981.1	LOC144377812	NA	NA	NA
XR_013423103.1	LOC120888361	NA	NA	NA
XM_005335669.3	Inhbc	-0.688824837160905	3.1698477179820675e-05	7.70463483548163e-05
XM_040277942.2;XM_078024507.1	Kremen2	NA	NA	NA
XM_013363820.4	Fam229b	NA	NA	NA
XM_078022611.1	LOC144367169	NA	NA	NA
XR_013429089.1	LOC144369407	NA	NA	NA
XM_078033778.1	LOC144371470	NA	NA	NA
XM_078032315.1;XM_078032316.1;XM_005318177.5	Rbl2	-0.17086516283715344	0.1271293953604528	0.1802184791798813
XM_021731156.3	Eif5a2	NA	NA	NA
XM_078052063.1	Acot8	0.037364950904951705	0.7272961041891804	0.7990822660270157
XM_021735339.3	Tmem150a	0.05504055924202744	0.8461782208880461	0.8998470568339455
XM_078023686.1	Usp42	NA	NA	NA
XM_040270216.2;XM_005338418.5	Atp13a5	NA	NA	NA
XM_021734188.3	Bcl2l12	NA	NA	NA
XM_005316382.3	Tmco5a	NA	NA	NA
XM_078028095.1	LOC144369025	NA	NA	NA
XM_005318201.5	LOC101975452	0.13712135565169076	0.05220925691457629	0.08055263563454647
XR_013434667.1	LOC144375179	NA	NA	NA
NM_001282254.1	Hspa5	0.22724658568958514	1.2550339001495555e-07	3.720737306820091e-07
XM_005337263.4	Sowahb	-2.6635229215875666	6.999894515349572e-27	6.587524491920563e-26
XM_005319995.5	Usp46	NA	NA	NA
XM_078026823.1	Rtca	0.5233605093531781	0.000500039994653594	0.0010650048884013866
XM_078021382.1	LOC144366704	NA	NA	NA
XM_021726680.3	St8sia6	NA	NA	NA
XM_005332346.5	Ankrd13c	-0.8157421710387709	1.4599732159523547e-13	6.741884413422088e-13
XM_021723905.3;XM_005321372.5	Rmnd1	-0.1922457151775518	0.024687648287904818	0.04070357276262537
XM_078039985.1	Mcmbp	-0.43332955247786575	0.00012562729586183626	0.0002874625391066145
XM_078046555.1	LOC101957334	NA	NA	NA
XM_078053109.1	Zdhhc17	NA	NA	NA
XR_013427443.1;XR_013427444.1;XR_013427441.1	LOC144367882	-0.14208364927974768	0.8844369307709331	0.931724329281342
XR_005731515.2	LOC120888068	NA	NA	NA
XM_005333185.5;XM_005333184.5	C1H5orf24	-0.35506760924321074	0.004821109357795398	0.008947213363978898
XM_005331407.4	Ntrk1	NA	NA	NA
XM_078038010.1;XM_040290104.2	Topaz1	NA	NA	NA
XR_013429740.1;XR_013429741.1	LOC144369897	NA	NA	NA
XM_040268750.2;XM_078041008.1;XM_078041007.1;XM_078041006.1;XM_040268751.2;XM_078041004.1;XM_005321895.4	Wnk4	NA	NA	NA
XM_005331353.5	Fdps	NA	NA	NA
XM_078035346.1	LOC144371983	NA	NA	NA
XM_040272865.2	LOC101968066	NA	NA	NA
XM_005317516.3	Actl8	NA	NA	NA
XR_013426031.1	LOC144366879	NA	NA	NA
XM_040278674.2	Nudt1	NA	NA	NA
XM_078045085.1	LOC144376806	NA	NA	NA
XM_013359421.4	Pfkfb4	-1.589360493864582	8.548369841429009e-94	7.099711631893637e-92
XM_005318722.4	Apobec2	NA	NA	NA
XM_078039099.1	Fbxw8	-1.634448717822789	3.7090550498957306e-39	5.70667471660666e-38
XM_040280993.2	LOC101959030	NA	NA	NA
XM_005341477.4	Supt16h	-0.2607302895465066	0.10312974700386708	0.14926375446148057
XM_005316922.5	Dtwd1	NA	NA	NA
XR_013427336.1	LOC144367833	NA	NA	NA
XM_005326218.4	Dctn3	NA	NA	NA
XM_078041261.1	LOC144375792	NA	NA	NA
XM_078030460.1	Ralbp1	NA	NA	NA
XM_078030726.1	Myom2	NA	NA	NA
XM_078044884.1	LOC144376632	NA	NA	NA
XM_005337792.5	Eci1	-1.502634469510594	1.2177250782344311e-60	4.029798522923188e-59
XR_013436179.1;XM_078042395.1;XM_078042399.1;XM_078042396.1	C3H17orf78	NA	NA	NA
XM_005333462.5	Naaladl1	NA	NA	NA
XR_013430241.1	LOC144370296	NA	NA	NA
XR_013424563.1	LOC101975105	NA	NA	NA
XR_013423997.1	LOC144365495	NA	NA	NA
XM_078049078.1	Defb116	NA	NA	NA
XM_078032388.1	Adgrg3	NA	NA	NA
XR_013432008.1	LOC144371942	NA	NA	NA
XM_005331833.5	Rpl37a	-0.17019102632781533	0.2030989705217815	0.2729844908472694
XM_078041016.1	LOC144375601	NA	NA	NA
XR_002484625.3	Cald1	-0.24379804996880053	0.022108007860145173	0.03679792844432569
XM_078040581.1;XM_078040580.1	Ptn	NA	NA	NA
XM_005327305.5	Wdr55	NA	NA	NA
XR_013432990.1	LOC120891521	NA	NA	NA
XR_013439537.1	LOC144378048	NA	NA	NA
XM_078050337.1	Bcl2l2	-0.6929686695801349	2.124662718743979e-07	6.198986093961586e-07
XR_013437125.1	LOC144376544	NA	NA	NA
XM_040271851.2	Adam8	NA	NA	NA
XM_078039728.1;XM_078039733.1	Cobl	-1.5224234496112374	1.7356032304809875e-17	1.0117354572503992e-16
XM_005332818.4	Atp1b2	NA	NA	NA
XM_078023240.1	LOC144367345	NA	NA	NA
XM_005327273.4	Dnajc18	NA	NA	NA
XM_040282702.2;XM_005318669.5	Mea1	-0.3198121554465819	0.2945704235990056	0.37683605333897013
XM_005335215.4	Asb12	NA	NA	NA
XR_013431876.1	LOC144371773	NA	NA	NA
XR_013434412.1	LOC144375058	NA	NA	NA
XM_040277909.2	Cldn6	NA	NA	NA
XM_021729906.3	F13b	-0.7802093790865927	6.609965767138445e-05	0.00015570687637336039
XM_005324530.5	Cox7a2l	NA	NA	NA
XR_005737716.2	LOC120892902	0.4274266593285695	0.2548566989816209	0.3326728666267301
XM_005332911.4	Fyco1	-1.02351803135698	5.812056967018285e-10	2.0772609703095015e-09
XM_021723590.2;XM_040286409.1;XM_005321029.3;XM_021723591.2;XM_013356687.4	Odf2	-0.6942122279882114	5.579359595893444e-06	1.4491766103862295e-05
XM_005328801.5	Cdca7l	NA	NA	NA
XM_078018511.1	LOC144365763	NA	NA	NA
XM_040273494.2	Cyp2e1	-0.06867088183236157	0.0714448731605097	0.1072801768389644
XM_078028375.1	LOC144369185	NA	NA	NA
XR_013422958.1	LOC144364858	NA	NA	NA
XM_005317395.5	Csrnp1	0.18405247375299733	0.04343519810355836	0.06813981334621125
XM_013360148.4	LOC106144991	NA	NA	NA
XM_013356056.4	Utp14a	NA	NA	NA
XR_013438585.1	LOC144377592	NA	NA	NA
XM_040286710.2	Entpd8	-0.37953072258297466	0.04940923077863805	0.07657781768201091
XR_013438879.1;XR_013438878.1;XR_013438876.1;XR_013438877.1;XR_013438883.1;XR_013438881.1;XR_013438882.1;XR_013438880.1	LOC120886630	NA	NA	NA
XM_005341824.5	Arhgap30	NA	NA	NA
XM_005327120.4	Oser1	-1.1402419330568605	2.493802891737859e-27	2.395708970843257e-26
XM_078038007.1;XM_021735016.3;XM_005337908.5;XM_040290095.2	Znf445	-0.2844973450370104	0.00035561339193653136	0.0007708335895910446
XR_013423235.1	LOC144364993	-0.31823517388596545	0.0008985570052459824	0.0018415682561995104
XM_078027120.1	LOC144368309	NA	NA	NA
XM_013355835.4;XM_040292641.2	Bst1	NA	NA	NA
XR_013428484.1	LOC144369052	NA	NA	NA
XM_078032432.1	Bean1	NA	NA	NA
XM_078050192.1	Adra2a	NA	NA	NA
XR_013431449.1	LOC144371452	NA	NA	NA
XM_040291176.2	LOC120891733	NA	NA	NA
XM_078021596.1	Pkd2	NA	NA	NA
XM_078025273.1	Casz1	NA	NA	NA
XM_040290574.2	Slc25a23	-1.0591622786238708	0.0001719538579084702	0.000386794445826455
XM_005317447.4	Srm	NA	NA	NA
XM_005337335.5	Derl2	-0.44796251138835347	5.520849957033148e-05	0.00013115276578017234
XM_078047611.1;XM_078047610.1	Brd10	0.5392998194216466	0.00170187810480433	0.003359186951441772
XR_013435691.1	LOC144375831	NA	NA	NA
XM_040292313.2	Ereg	NA	NA	NA
XM_040270371.2;XM_021727922.3;XM_013359718.4;XM_021727921.3	Boc	NA	NA	NA
XR_013426617.1	LOC120887473	NA	NA	NA
XM_005338014.5	Jrkl	-0.8273426884571007	1.8148528596829488e-05	4.5059233168358106e-05
XM_021735392.3	LOC106145309	NA	NA	NA
XR_013439723.1	LOC144378139	NA	NA	NA
XM_040274948.2;XM_013356469.3	Hck	NA	NA	NA
XM_078015920.1	Erich6b	NA	NA	NA
XR_005729419.2	LOC120886458	NA	NA	NA
XM_078024685.1	LOC101957444	NA	NA	NA
XR_013435240.1	LOC144375417	NA	NA	NA
XM_078047873.1	Col15a1	NA	NA	NA
XR_013429227.1	LOC120885036	NA	NA	NA
XM_078016191.1	Lnx2	-0.5796697326397814	9.271201384022868e-06	2.3590271338377042e-05
XM_013360247.4	Msantd4	-1.561981101916822	5.273294176420581e-40	8.400446002269993e-39
XM_078035030.1;XM_040270322.2;XM_040270285.2;XM_021732882.3	CXHXorf58	NA	NA	NA
XR_013425929.1	LOC144366788	NA	NA	NA
XM_005328693.4	Xpot	-1.290875362229569	4.763756177957817e-18	2.877934479120067e-17
XM_040274829.2	Kif26a	NA	NA	NA
XM_021724690.3;XM_040275774.2;XM_040275773.2	Akap6	NA	NA	NA
XR_005735140.2	LOC120890738	NA	NA	NA
XM_040293383.2	LOC120892683	NA	NA	NA
XM_005335128.5	Rasef	NA	NA	NA
XM_021730641.3	LOC106145080	NA	NA	NA
XM_005321279.5	Snw1	-0.4697639492599225	8.708388823261444e-07	2.4179134108597866e-06
XM_040286783.2	Vma21	NA	NA	NA
XR_013437859.1	LOC144377173	NA	NA	NA
XM_005326493.3	Tex44	NA	NA	NA
XR_013425510.1	LOC144366402	NA	NA	NA
XM_005330217.5	Atp7b	-1.8983933879893231	2.5587412239538376e-80	1.5861414348052975e-78
XM_078033926.1	Luzp4	NA	NA	NA
XR_002482997.3	LOC110597124	NA	NA	NA
XR_002483316.3	LOC110597569	NA	NA	NA
XM_078021437.1;XM_078021439.1	Shroom3	NA	NA	NA
XM_005328941.5	Sv2c	NA	NA	NA
XM_078015945.1	LOC144365134	NA	NA	NA
XM_078039218.1	LOC101959434	NA	NA	NA
XR_013424268.1	LOC144365609	NA	NA	NA
XM_040282251.2	Mog	NA	NA	NA
XM_005317769.5	Tmem54	NA	NA	NA
XM_005335999.4	Chmp4c	NA	NA	NA
XM_005325690.4	Arhgef26	-0.7833757842885439	9.870145201570227e-11	3.736024651629757e-10
XR_013424448.1;XM_078018337.1;XM_078018339.1;XM_078018340.1	Ube2f	0.47822511423866737	0.0010397337832319853	0.0021141912642400804
XR_013431775.1	LOC144371713	NA	NA	NA
XM_040278911.2;XM_005340500.5	Map4k1	NA	NA	NA
XM_078033635.1	LOC144371205	NA	NA	NA
XR_005733090.2	LOC120889194	NA	NA	NA
XM_078039951.1	Cycs	-1.5053505009675396	1.5864903698956862e-18	9.888256371054752e-18
XM_005335321.5	Lrig1	-1.2993905647504436	7.793635159555798e-54	2.1266555653084553e-52
XM_078038977.1	Cmklr1	NA	NA	NA
XM_078022755.1	Syt14	NA	NA	NA
XM_021719836.3	Sfi1	NA	NA	NA
XM_078020620.1	Ripor2	NA	NA	NA
XM_005323005.3	LOC101972849	NA	NA	NA
XR_013435642.1	LOC144364696	NA	NA	NA
XM_078048017.1;XM_078048018.1;XM_078048016.1;XM_078048021.1	Kif12	NA	NA	NA
XR_013431003.1	LOC144370914	NA	NA	NA
XM_078020007.1	LOC101976960	NA	NA	NA
XM_078031996.1	LOC144370797	NA	NA	NA
XR_005732165.2	LOC120888494	NA	NA	NA
XR_013430476.1	LOC144370558	NA	NA	NA
XM_005322778.4	Gphb5	NA	NA	NA
XR_013431058.1;XR_013431059.1	LOC144370933	NA	NA	NA
XM_013362781.4	Adam23	NA	NA	NA
XR_013438365.1;XR_013438366.1	LOC144377391	NA	NA	NA
XR_013431956.1	LOC144371855	NA	NA	NA
XR_013438219.1	LOC144377326	NA	NA	NA
XR_013430656.1	LOC144370728	-0.3302159071764905	0.03674180443950252	0.058563027031437356
XM_078039912.1	Scrn1	NA	NA	NA
XR_005728010.2	LOC120885415	NA	NA	NA
XR_013430677.1	LOC144370747	NA	NA	NA
XM_005325143.4;XM_040286470.2;XM_021726266.3;XM_021726264.3;XM_021726267.3	Slitrk2	NA	NA	NA
XM_078031523.1	Klk13	NA	NA	NA
XM_005338823.5	Or2h2	NA	NA	NA
XR_013436150.1	LOC144376084	NA	NA	NA
XM_021722701.3	Apobec4	NA	NA	NA
XM_078023908.1;XM_078023910.1;XM_078023911.1;XM_078023913.1;XM_078023909.1	Eln	NA	NA	NA
XM_078022336.1	LOC144367116	NA	NA	NA
XM_078016424.1	Znf251	-0.32658866441301326	0.002759111742165338	0.005292705773820693
XR_013434191.1	LOC144374971	NA	NA	NA
XR_013437468.1;XR_013437469.1	LOC144377001	NA	NA	NA
XM_078027800.1	LOC144368633	NA	NA	NA
XR_013437966.1	LOC106145341	NA	NA	NA
XM_078040834.1	Fastk	-1.3002013407300577	5.441889749644355e-15	2.7693424070989074e-14
XM_013365585.4	Cckbr	NA	NA	NA
XR_013423785.1	LOC144365402	NA	NA	NA
XR_013426294.1	LOC144367084	NA	NA	NA
XM_078034095.1	Pnma3	NA	NA	NA
XR_013431705.1	LOC144371702	NA	NA	NA
XM_078028089.1	LOC144369022	NA	NA	NA
XM_078049559.1	Polr2m	-0.6854805537687314	0.0005201646653044638	0.0011051157653910431
XM_078020723.1	Ambn	NA	NA	NA
XM_078048059.1	Tnc	NA	NA	NA
XR_013438838.1	LOC144377764	NA	NA	NA
XM_005321498.4	LOC101966689	NA	NA	NA
XM_005320057.5	Klf13	-0.26568919241697614	0.000569055726297824	0.0012021205607148377
XM_040272573.2	LOC120885400	NA	NA	NA
XM_005334032.4	Syt10	NA	NA	NA
XM_078015994.1	LOC144365147	NA	NA	NA
XM_005340568.4	Tmem121b	NA	NA	NA
XM_005338179.5	Lypd3	NA	NA	NA
XM_078049057.1	LOC144377656	NA	NA	NA
XM_078050493.1	LOC101972350	NA	NA	NA
XR_005728053.2	LOC120885434	NA	NA	NA
XM_005331190.5	Cdc42se1	-0.0220576836348505	0.9086367026520851	0.94837722652375
XM_078027762.1	LOC144368566	NA	NA	NA
XM_078049898.1	Adamts2	NA	NA	NA
XM_005338415.4	Cpn2	-0.9699471307347093	2.3094212151002108e-17	1.3348610665253211e-16
XM_005333796.5	Hrh1	NA	NA	NA
XM_013361411.4	LOC101969495	NA	NA	NA
XR_013425749.1	LOC144366646	NA	NA	NA
XM_078015942.1	LOC144365131	NA	NA	NA
XM_078019681.1	Prss35	-1.1700171684125102	0.0001410316090385024	0.00032065246498866947
XM_040281571.2;XM_040281575.2;XM_040281576.2;XM_005317116.5;XM_005317117.5;XM_078016087.1	Trpc4	NA	NA	NA
XM_005330464.5	Tmbim1	-0.3407974945144427	0.0033717818230882754	0.006392710018973549
XM_078045947.1	Ms4a10	NA	NA	NA
XM_078028409.1	LOC144369216	-0.33249070783348184	0.6170596341609855	0.7003630941263302
XM_078050117.1	Dcaf5	-2.884868172231391	2.7509208017631885e-111	3.158758657541369e-109
XM_005341105.5	Trim3	NA	NA	NA
XM_021722426.3;XM_021722425.3	Gpr22	NA	NA	NA
XR_013439655.1	LOC144378113	NA	NA	NA
XR_013426823.1	LOC120887284	NA	NA	NA
XR_013434835.1;XR_013434834.1	LOC144375246	NA	NA	NA
XM_078042468.1	Tmem98	NA	NA	NA
XR_013438115.1	Ermp1	NA	NA	NA
XR_013435131.1;XR_013435129.1;XR_013435130.1	LOC144375392	NA	NA	NA
XM_040274354.2	Thsd4	NA	NA	NA
XM_078018247.1	Ngef	0.7247602314256515	1.0751213177343596e-21	7.908104310024573e-21
XR_013427260.1	LOC144367734	NA	NA	NA
XM_005333188.3	Pitx1	NA	NA	NA
XM_013362171.4;XM_013362169.4	C11H1orf216	NA	NA	NA
XM_078031267.1;XM_078031263.1	Kat6a	0.08154578188676212	0.4889587194782321	0.5781736631110009
XM_021724798.3	Rab15	NA	NA	NA
XM_078017894.1	Card6	NA	NA	NA
XM_005335235.4	Slc25a28	-0.30880829296814283	0.1378683901626455	0.19357523119079353
XR_013430970.1	LOC110597463	NA	NA	NA
XM_078023065.1;XM_078023064.1;XM_078023066.1	Pcnx2	NA	NA	NA
XM_005318641.5	Polr1c	NA	NA	NA
XM_005339114.3	LOC101957297	NA	NA	NA
XM_078015575.1;XM_078015578.1;XM_078015579.1;XM_078015577.1;XM_078015576.1	LOC144364821	NA	NA	NA
XR_013425932.1;XR_013425933.1	LOC144366796	NA	NA	NA
XM_078038723.1	LOC144375141	NA	NA	NA
XR_013429928.1;XR_013429927.1	LOC144370016	NA	NA	NA
XM_005337918.5	Cyp8b1	0.6137083110560579	1.3816393526666186e-11	5.593579669846942e-11
XM_021728423.3;XM_013359945.4	Axin2	-1.7275173502643693	1.0976268034030193e-44	2.1861812548803557e-43
XM_005319023.5	Nelfa	NA	NA	NA
XM_078023245.1;XM_078023234.1	Nudt5	NA	NA	NA
XM_078031362.1	LOC144370640	NA	NA	NA
XR_013430148.1	LOC144370255	NA	NA	NA
XR_013428117.1	LOC144368314	NA	NA	NA
XM_005335598.5	Ormdl2	NA	NA	NA
XM_078032697.1	Cntnap4	NA	NA	NA
XM_078052273.1	Fbll1	NA	NA	NA
XM_078016744.1;XM_013357064.4;XM_013357058.4	Col14a1	NA	NA	NA
XM_078033255.1	LOC144371045	NA	NA	NA
XM_013359719.4	Cox17	-1.8402613180094338	8.806761312139637e-27	8.242608276225222e-26
XM_005339469.5	Shmt1	-0.6355294152501596	4.80298231090809e-07	1.361401993991493e-06
XM_078051663.1;XM_078051657.1;XM_078051660.1;XM_078051661.1;XM_078051659.1;XM_078051658.1	Ncoa6	-0.46541428154222175	0.04923395733097896	0.07631999419912286
XM_078050232.1	Npas3	NA	NA	NA
XR_013423436.1	Exosc8	NA	NA	NA
XM_005327628.5;XM_005327629.5	Gsk3b	0.2951608591757952	0.4321485770731972	0.5216700772698322
XM_078031472.1	LOC144370686	NA	NA	NA
XR_013423524.1	LOC120888525	NA	NA	NA
XR_013428297.1	LOC144368534	NA	NA	NA
XM_040289460.2	LOC101967776	NA	NA	NA
XM_005333886.4	Cntn3	NA	NA	NA
XM_005336164.5	Epor	NA	NA	NA
XM_078052557.1	Arhgap8	NA	NA	NA
