long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	gbc_SRR13652347	gbd_SRR13652347	gbc_SRR13652348	gbd_SRR13652348	gbc_SRR13652349	gbd_SRR13652349	gbc_SRR13652341	gbd_SRR13652341	gbc_SRR13652342	gbd_SRR13652342	gbc_SRR13652343	gbd_SRR13652343	SRR13652347-pindex	SRR13652347-pvalue	SRR13652347-FDR	SRR13652348-pindex	SRR13652348-pvalue	SRR13652348-FDR	SRR13652349-pindex	SRR13652349-pvalue	SRR13652349-FDR	SRR13652341-pindex	SRR13652341-pvalue	SRR13652341-FDR	SRR13652342-pindex	SRR13652342-pvalue	SRR13652342-FDR	SRR13652343-pindex	SRR13652343-pvalue	SRR13652343-FDR
5:64361863-64373235:+	30.0271	0.0006974420259199352	0.0012786437141865479	121.77	6.634410203388094e-07	5.029593234928627e-06	88.2113	1.5154833389071145e-06	3.5224700071577255e-06	3.2416	1.0	1.0	3.8419	0.9999999999999981	1.0	4.2339	1.0	1.0
6:25435984-25446702:-	29.9046	2.8816377303529086e-06	7.924503758470498e-06	59.3939	0.0005045349681785737	0.0009605569586476691	80.647	1.53911044714404e-06	3.5224700071577255e-06	21.2051	0.027473417847749013	0.05551919856732613	12.4072	0.24242424242423827	0.6112486735058797	25.3539	0.026833751336297163	0.06849668104265329
6:45666761-45687764:-	96.0192	1.0597878596873913e-06	5.912568390463112e-06	78.3941	6.425232327888412e-07	5.029593234928627e-06	66.1786	1.3770901088287307e-06	3.5224700071577255e-06	26.777	0.00011514183576857989	0.0005318456223596309	7.9486	0.2475570032572921	0.6112486735058797	42.5617	1.3587018782331522e-05	0.00010138006322201213
6:131379221-131420606:-	67.6416	1.1066709812156194e-05	2.7390106785086582e-05	64.989	0.013917485470042297	0.021197400946679806	34.8155	6.121784134221075e-07	3.5224700071577255e-06	73.4291	0.9999999999999981	1.0	100.965	1.0	1.0	62.1323	1.0	1.0
6:199236517-199249582:+	20.6846	0.2399999999999947	0.2761981196973495	6.5222	0.9999999999999839	1.0	10.055	0.4949494949494938	0.5204623555139007	6.9948	0.011120417365595424	0.02630928010884771	0.0	NA	NA	5.5797	0.37144379070725686	0.5112973449583125
7:12274889-12289097:-	24.3858	0.027997108447736986	0.03646991758323634	4.6078	0.6228417132524476	0.7006969274090036	13.2563	0.0008508724004638495	0.0011126792929142648	66.045	0.22413793103448248	0.3294148380355273	132.09	0.09316770186335323	0.4716614906832257	226.44	0.014906832298136542	0.045186335403726394
9:18416551-18445179:-	19.5028	0.0031534264565339807	0.004877956549951001	76.5952	8.015832180415143e-05	0.0001845505548514184	22.9049	2.2621186800601536e-06	3.78255910436288e-06	3.1044	0.3741255680587236	0.497125754817756	10.233	0.12300836911942674	0.4769076216092832	6.0723	0.2486388384755147	0.3722892870682371
9:39190416-39210556:-	6.4885	0.2163984158103495	0.2550409900621976	10.3465	0.011159357263517721	0.017818973694971846	13.0401	0.0008887306907339594	0.0011474750690489096	2.4422	0.686754768533694	0.832690156847104	0.6511	0.9999999999984948	1.0	2.2001	0.9999999999996362	1.0
9:51535489-51555402:+	57.3152	0.0014239168262870027	0.002430478720731263	59.1063	0.001410960410703127	0.0024943764403501712	44.8199	4.327616255484301e-07	3.5224700071577255e-06	24.1455	0.003452372269352792	0.008812634477032127	6.0687	0.623013234604642	1.0	21.0156	0.007108421298170802	0.024625602354377423
nw_027520944.1:90891-133681:+	37.877	5.227178516974458e-05	0.0001056103414654023	45.5902	6.0890142349602925e-06	1.8267042704880878e-05	28.1875	2.5213429319545014e-06	4.018390297802487e-06	67.4048	5.692615499245147e-07	7.637300217876192e-06	3.4538	0.9999999999998276	1.0	30.8746	0.00010850452951452019	0.0007016626241938972
