long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027521401.1:188930-252485:+	418.6717837138037	0.08954832839778516	0.43130364045231206	0.20762247289142985	0.8355237558869602	0.9012391074735749
1:14553169-14596100:+	913.0008463984074	0.06540886332255981	0.3519305691833347	0.18585729416555943	0.8525566729342986	0.9093937844632518
6:45666761-45687764:-	176.0327023010278	-0.0256186367867957	0.3295803388916933	-0.0777310833314438	0.9380419679795124	0.961504841311255
15:36743608-36760746:+	88.92587399446819	-0.07115545998253618	0.6441614587785286	-0.11046215046374017	0.9120428656833295	0.961504841311255
nw_027521049.1:408404-429998:-	196.64598161072522	0.03673919305725633	0.5404342074191917	0.06798088010139466	0.9458008545378397	0.961504841311255
nw_027520944.1:199812-214098:-	582.1254077887933	-0.03042017763155252	0.3248093914482939	-0.0936554743565507	0.9253828410626799	0.961504841311255
nw_027523264.1:1017985-1042419:+	259.73481947104636	-0.03003365290496658	0.4936755820488314	-0.06083682077270703	0.9514891658809295	0.961504841311255
nw_027526147.1:276960-298458:-	216.53569066428113	-0.02004038360656402	0.48476435737889867	-0.04134046429263398	0.9670244747874663	0.9670244747874663
10:33886825-33896919:-	35.46674016563612	1.3524480202617468	0.6616418779678099	2.044078625155504	0.04094578039732704	NA
12:117058947-117072107:+	87.16433799539759	-7.578855529434088	2.355459276881948	-3.2175701799721366	NA	NA
nw_027521170.1:384691-397021:-	36.27011456164481	0.7769550819045337	0.6604080715346243	1.1764772651840596	0.23940421214330732	NA
nw_027524123.1:108627-125386:-	38.08110319902311	-0.7898119400007012	0.5453068147959286	-1.4483808354683305	0.14751057153150587	NA
nw_027524175.1:1500877-1512248:-	34.73381362609891	-0.19361431910514956	0.5561998749271966	-0.34810205437477415	0.7277635415390991	NA
nw_027526179.1:359526-423661:+	458.2467360320251	0.28144147248677054	1.645703762712145	0.17101587713632657	NA	NA
