long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	ppd_SRR13652347	ppd_SRR13652348	ppd_SRR13652349	ppd_SRR13652341	ppd_SRR13652342	ppd_SRR13652343	gbc_SRR13652347	gbc_SRR13652348	gbc_SRR13652349	gbc_SRR13652341	gbc_SRR13652342	gbc_SRR13652343	gbd_SRR13652347	gbd_SRR13652348	gbd_SRR13652349	gbd_SRR13652341	gbd_SRR13652342	gbd_SRR13652343
2:84061698-84090151:+	11.31565433540758	0.0	5.836182249618398	1.479394335349637	0.0	0.0	0.2263130867081516	0.0	0.11672364499236795	0.02958788670699274	0.0	0.0	363.5153955249685	2.962529687209369	192.59401423740715	220.42975596709593	55.177000997761205	34.061361739184605	0.013240890053360783	0.00010790885434579182	0.007015153137517561	0.008029057913859359	0.002009798244254349	0.0012406702753399571
2:148559983-148580907:-	36.77587659007463	23.70023749767495	31.774770025700168	2.958788670699274	2.207080039910448	1.7927032494307689	0.7355175318014926	0.474004749953499	0.6354954005140033	0.05917577341398548	0.04414160079820897	0.035854064988615375	350.78528439763494	183.67684060698087	249.65890734478702	187.8830805894039	64.005321157403	127.28193070958459	0.017605284035013005	0.00921841107186853	0.012529932614543885	0.009429514709631244	0.0032123122287278437	0.006388051729464722
3:26256493-26279079:-	60.82164205281574	56.28806405697801	75.87036924503917	17.013034856520825	5.51770009977612	4.481758123576922	1.2164328410563148	1.12576128113956	1.5174073849007834	0.3402606971304165	0.11035400199552241	0.08963516247153844	140.03122240066878	281.44032028489005	214.64181384707663	117.61184966029614	29.79558053879105	58.26285560649999	0.00648683107428856	0.013037491095793276	0.009943105287769309	0.005448272092476758	0.0013802557344137598	0.0026989788116226683
3:139702179-139765483:-	18.387938295037316	8.887589061628107	8.430041027226576	12.574851850471916	1.103540019955224	6.274461373007691	0.3677587659007463	0.17775178123256213	0.16860082054453152	0.2514970370094383	0.022070800399104484	0.1254892274601538	432.8237783293399	444.37945308140536	628.3622888755808	715.2871611415495	749.3036735495972	622.9643791771922	0.006946854639745428	0.007132324100495976	0.010085262641450618	0.011480413468285785	0.012026381085781097	0.009998625779266314
3:204676335-204686456:+	57.99272846896385	41.475415620931166	66.79186352341056	3.6984858383740926	4.414160079820896	1.7927032494307689	1.159854569379277	0.8295083124186233	1.335837270468211	0.07396971676748185	0.08828320159641793	0.035854064988615375	404.53464249082094	428.08553980175384	439.659062804586	128.70730717541844	75.04072135695525	86.0497559726769	0.04434714344341378	0.04692891249745153	0.048197660908198416	0.014109549131267071	0.008226345248515052	0.009433211573413368
3:204686312-204699426:+	28.28913583851895	53.32553436976864	51.22871085776149	35.50546404839129	19.863720359194033	46.61028448519999	0.565782716770379	1.0665106873953727	1.02457421715523	0.7101092809678258	0.3972744071838807	0.9322056897039999	261.67450650630025	682.8630929017595	403.3450399180715	130.92639867844287	103.73276187579107	159.55058919933842	0.021599216385167066	0.05636509227418559	0.03329302847033189	0.0108069664612829	0.008562341054543145	0.013169673066391937
4:55958096-55978342:-	46.67707413355627	19.2564429668609	55.76796371857581	6.657274509073367	5.51770009977612	6.274461373007691	0.9335414826711254	0.38512885933721797	1.1153592743715162	0.13314549018146735	0.11035400199552241	0.1254892274601538	277.2335312174857	250.33375856919167	457.81607424784323	45.86122439583875	55.177000997761205	61.84826210536153	0.01440398665856938	0.013006378062513093	0.02378636017290188	0.002382772608501971	0.0028667844857775114	0.0032133975219702207
4:141307624-141332204:-	62.23609884474169	31.106561715698373	60.95568127379216	2.958788670699274	1.103540019955224	1.7927032494307689	1.2447219768948339	0.6221312343139674	1.2191136254758432	0.05917577341398548	0.022070800399104484	0.035854064988615375	99.01197543481632	152.5702788912825	496.07549121756387	40.68334422211502	43.03806077825374	17.92703249430769	0.004198803080226279	0.006470051265479892	0.021037084568829287	0.001725259497990494	0.001825116016210156	0.0007602320721897459
4:141343218-141359001:-	36.77587659007463	42.95668046453585	103.10588640992503	0.7396971676748185	0.0	1.7927032494307689	0.7355175318014926	0.859133609290717	2.062117728198501	0.01479394335349637	0.0	0.035854064988615375	115.9854569379277	119.98245233197945	355.35865253232026	11.835154682797096	12.138940219507464	15.237977620161535	0.007845336643528522	0.00811569618046397	0.024036705393149324	0.0008005380602540719	0.0008210863243714255	0.0010307073606710324
4:162836256-162876722:-	70.72283959629738	65.17565311860612	51.22871085776149	5.17788017372373	1.103540019955224	6.274461373007691	1.4144567919259474	1.3035130623721225	1.02457421715523	0.1035576034744746	0.022070800399104484	0.1254892274601538	851.5029887394204	795.4392210157156	703.584193426218	809.2287014362514	1354.04360448506	1091.7562789033382	0.02157506242530256	0.020154539767798803	0.01782715163114039	0.020503932435610772	0.03430824751019981	0.027662509917230495
4:207685701-207699822:+	128.7155680652612	69.61944764942017	79.76115741145144	23.670309365594193	2.207080039910448	8.963516247153844	2.574311361305224	1.3923889529884033	1.5952231482290287	0.47340618731188383	0.04414160079820897	0.17927032494307688	687.4260008760104	448.8232476122194	629.010753569983	148.67913070263853	105.93984191570152	91.42786572096921	0.052387288589849854	0.03420387498949989	0.047935585548695536	0.01133052360178613	0.008073452363641237	0.00696752520354894
5:64336378-64349089:+	25.460222254667052	5.925059374418738	10.375435110432708	1.479394335349637	1.103540019955224	0.8963516247153844	0.5092044450933411	0.11850118748837475	0.20750870220865417	0.02958788670699274	0.022070800399104484	0.017927032494307688	77.7951235559271	23.70023749767495	61.6041459681942	94.68123746237677	89.38674161637316	35.85406498861538	0.00664234319978883	0.002023585851918916	0.00525991683471603	0.008084122051090855	0.007632064687190246	0.003061310193700005
5:64361863-64373235:+	15.559024711185423	39.99415077732648	35.01709349771039	1.479394335349637	1.103540019955224	0.8963516247153844	0.31118049422370847	0.7998830155465296	0.7003418699542078	0.02958788670699274	0.022070800399104484	0.017927032494307688	107.49871618637201	68.13818280581549	82.35501618905961	94.68123746237677	59.5911610775821	43.92122961105384	0.010363319790453199	0.006568801967204722	0.007939363365377379	0.009127661955304803	0.005744833806765806	0.0042341877577415764
6:25435984-25446702:-	31.118049422370845	16.29391327965153	25.290123081679724	4.438183006048911	3.3106200598656725	5.378109748292307	0.6223609884474169	0.3258782655930306	0.5058024616335944	0.08876366012097822	0.06621240119731345	0.10756219496584613	202.26732124541047	53.32553436976864	60.95568127379216	40.68334422211502	51.866380937895535	41.23217473690768	0.020811536294414033	0.005486730565878009	0.006271805872393469	0.004185959895268498	0.005336596454151144	0.004242429749656093
6:45666761-45687764:-	33.94696300622274	42.95668046453585	28.532446553689947	12.574851850471916	3.3106200598656725	17.92703249430769	0.6789392601244547	0.859133609290717	0.570648931073799	0.2514970370094383	0.06621240119731345	0.35854064988615375	141.44567919259475	219.2271968534933	172.49160871094378	187.8830805894039	166.63454301323884	168.51410544649227	0.007070869785672591	0.010959168009072833	0.0086228558643743	0.009392275574355308	0.008330061138434241	0.008424020468230953
6:131379221-131420606:-	24.045765462741105	10.368853905232791	25.938587776081768	0.7396971676748185	1.103540019955224	0.8963516247153844	0.4809153092548221	0.20737707810465583	0.5187717555216353	0.01479394335349637	0.022070800399104484	0.017927032494307688	287.13472876096733	128.87004139360755	601.7752364050971	8.136668844423003	8.828320159641793	11.652571121299998	0.00710975904424717	0.003190958287367063	0.014900590214556904	0.00020147251137578548	0.00021859852819390856	0.00028852996388099644
6:199236517-199249582:+	4.243370375777842	1.4812648436046845	1.2969293888040885	7.396971676748185	0.0	3.5854064988615377	0.08486740751555684	0.029625296872093688	0.02593858777608177	0.1479394335349637	0.0	0.07170812997723075	49.50598771740816	54.806799213373324	31.126305331298123	255.19552284781238	118.07878213520898	155.0688310757615	0.004102932845798668	0.004542250887897585	0.0025796705893666415	0.021149968742566846	0.009786075098227136	0.012851718139877429
