long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027521300.1:170420-202645:-	499.60423670234854	-0.133814862094457	0.5095460117813886	-0.262615856076738	0.7928466775413141	0.8912052620599373
nw_027523079.1:145600-166824:-	109.30765616575412	-0.1376118462285947	0.5490199752882005	-0.25064998073404754	0.8020847358539436	0.8912052620599373
nw_027522720.1:2591181-2616913:+	187.11192775218433	-0.10190364437303427	0.4565932799568018	-0.22318253212722566	0.823393446434681	0.9023489823941709
nw_027524086.1:137324-165985:-	138.58427415628668	0.11887032330779271	0.6166506425005809	0.19276769553950596	0.8471409041653974	0.9158280045031324
nw_027522124.1:17044-32077:+	192.58040870701583	0.08973391981200304	0.586267715603863	0.15305963030827305	0.8783512510342029	0.9369080011031498
11:2864081-2879690:-	81.77902717467514	0.08872323796793108	0.7000853346116211	0.1267320333415513	0.8991524913074183	0.9464763066393875
nw_027521401.1:188921-252637:+	343.0247704842919	0.01824147632723176	0.4568402603744859	0.03992966012294684	0.9681492045945655	0.9804042578172817
nw_027521144.1:70905-89408:-	158.3130318812674	0.01674271139363411	0.41755337740370957	0.04009717631249452	0.9680156529691956	0.9804042578172817
nw_027525482.1:6462-19064:-	321.9075331366054	-0.027864038714019115	0.468341403672112	-0.05949514284995152	0.9525577340704591	0.9804042578172817
15:36743608-36760214:+	76.00416519838798	0.014238941763208293	0.650309625626134	0.02189563432879944	0.9825312072425019	0.9825312072425019
12:117058947-117072107:+	72.16617927202773	-9.511793745375906	4.220730114382563	-2.253589660462656	NA	NA
nw_027526179.1:359516-423622:+	311.68688942120474	-0.3025025294667113	1.6381698278065226	-0.18465883349332365	NA	NA
